P(GPa)(System_main),T(K)(System_main),rho(g/cm^3)(System_main),mass (gm)(System_main),VS(km/s)(System_main),VP(km/s)(System_main),H(kJ/g)(System_main),cp(J/g/K)(System_main),S(J/g/K)(System_main),KS(GPa)(System_main),alpha(1e5_K^-1)(System_main),SiO2(Bulk_comp),MgO(Bulk_comp),FeO(Bulk_comp),Fe2O3(Bulk_comp),CaO(Bulk_comp),Al2O3(Bulk_comp),Na2O(Bulk_comp),Cr2O3(Bulk_comp),Si(Bulk_comp_elements),Mg(Bulk_comp_elements),Fe(Bulk_comp_elements),Ca(Bulk_comp_elements),Al(Bulk_comp_elements),Na(Bulk_comp_elements),Cr(Bulk_comp_elements),O(Bulk_comp_elements),anorthite(plagioclase),albite(plagioclase),rho (gm/cc)(plagioclase),V (cc)(plagioclase),spinel(spinel),hercynite(spinel),magnetite(spinel),picro-chromite(spinel),rho (gm/cc)(spinel),V (cc)(spinel),enstatite(orthopyroxene),ferrosilite(orthopyroxene),mg-tschermaks(orthopyroxene),ortho-diopside(orthopyroxene),rho (gm/cc)(orthopyroxene),V (cc)(orthopyroxene),diopside(clinopyroxene),hedenbergite(clinopyroxene),clinoenstatite(clinopyroxene),ca-tschermaks(clinopyroxene),jadeite(clinopyroxene),acmite(clinopyroxene),rho (gm/cc)(clinopyroxene),V (cc)(clinopyroxene),hp-clinoenstatite(hp-clinopyroxene),hp-clinoferrosilite(hp-clinopyroxene),rho (gm/cc)(hp-clinopyroxene),V (cc)(hp-clinopyroxene),wollastonite(wollastonite),rho (gm/cc)(wollastonite),V (cc)(wollastonite),pseudowollastonite(pseudowollastonite),rho (gm/cc)(pseudowollastonite),V (cc)(pseudowollastonite),pyrope(garnet),almandine(garnet),grossular(garnet),mg-majorite(garnet),na-majorite(garnet),andradite(garnet),knorringite(garnet),rho (gm/cc)(garnet),V (cc)(garnet),ca-perovskite(ca-perovskite),rho (gm/cc)(ca-perovskite),V (cc)(ca-perovskite),forsterite(olivine),fayalite(olivine),rho (gm/cc)(olivine),V (cc)(olivine),mg-wadsleyite(wadsleyite),fe-wadsleyite(wadsleyite),rho (gm/cc)(wadsleyite),V (cc)(wadsleyite),mg-ringwoodite(ringwoodite),fe-ringwoodite(ringwoodite),rho (gm/cc)(ringwoodite),V (cc)(ringwoodite),mg-akimotoite(akimotoite),fe-akimotoite(akimotoite),corundum(akimotoite),hematite(akimotoite),eskolaite(akimotoite),rho (gm/cc)(akimotoite),V (cc)(akimotoite),mg-bridgmanite(bridgmanite),fe-bridgmanite(bridgmanite),al-bridgmanite(bridgmanite),ferric-bridgmanite(bridgmanite),ferric-bridgmanite-ls(bridgmanite),ferric-al-bridgmanite(bridgmanite),cr-bridgmanite(bridgmanite),rho (gm/cc)(bridgmanite),V (cc)(bridgmanite),mg-post-perovskite(post-perovskite),fe-post-perovskite(post-perovskite),al-post-perovskite(post-perovskite),ferric-post-perovskite(post-perovskite),cr-post-perovskite(post-perovskite),rho (gm/cc)(post-perovskite),V (cc)(post-perovskite),mg-ca-ferrite(ca-ferrite),fe-ca-ferrite(ca-ferrite),na-ca-ferrite(ca-ferrite),high-pressure-magnetite(ca-ferrite),cr-ca-ferrite(ca-ferrite),rho (gm/cc)(ca-ferrite),V (cc)(ca-ferrite),mg-nal-phase(nal-phase),fe-nal-phase(nal-phase),na-nal-phase(nal-phase),rho (gm/cc)(nal-phase),V (cc)(nal-phase),periclase(ferropericlase),wustite(ferropericlase),wustite-ls(ferropericlase),alpha-naalo2(ferropericlase),magnetite(ferropericlase),rho (gm/cc)(ferropericlase),V (cc)(ferropericlase),quartz(quartz),rho (gm/cc)(quartz),V (cc)(quartz),coesite(coesite),rho (gm/cc)(coesite),V (cc)(coesite),stishovite(stishovite),rho (gm/cc)(stishovite),V (cc)(stishovite),alpha-pbo-type-sio2(alpha-pbo-type-sio2),rho (gm/cc)(alpha-pbo-type-sio2),V (cc)(alpha-pbo-type-sio2),kyanite(kyanite),rho (gm/cc)(kyanite),V (cc)(kyanite),nepheline(nepheline),rho (gm/cc)(nepheline),V (cc)(nepheline),alpha-iron(alpha-iron),rho (gm/cc)(alpha-iron),V (cc)(alpha-iron),gamma-iron(gamma-iron),rho (gm/cc)(gamma-iron),V (cc)(gamma-iron),epsilon-iron(epsilon-iron),rho (gm/cc)(epsilon-iron),V (cc)(epsilon-iron)
0.0,1923.0,2.7720970553543265,510.242558508,3.4540474638370817,6.143370239575209,-11.470625410861564,1.2730055590830651,2.767483324887378,34.645373601162675,4.905156541520981,57.942952810229876,6.512543517570772,6.062159113196577,0.48055756994669446,8.115597923286666,16.680332624128912,3.72850579352481,0.4773506481156867,4.92058,0.82447,0.46125,0.73843,1.66946,0.6139,0.03205,14.73988,0.47684569,0.61199458,2.57194,104.67777,0.0005364,0.01065968,0.01440229,0.016025,4.43074,45.25008,0.25425936,0.19854939,0.03727827,0.23509496,3.21543,69.4289,0.01469743,0.00837926,0.00615962,0.00341267,0.0,0.00190542,3.20905,69.28523,-0.0,-0.0,3.47173,66.91744,-0.0,2.73435,42.48326,-0.0,2.7153,42.78131,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,3.57607,124.51544,-0.0,3.97064,29.25574,-0.0,-0.0,3.60721,47.74768,-0.0,-0.0,3.90664,44.088,-0.0,-0.0,4.03946,42.63812,-0.0,-0.0,-0.0,0.0,0.0,4.45766,28.98198,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.74499,28.19431,-0.0,-0.0,-0.0,0.0,0.0,4.69183,27.53552,-0.0,-0.0,-0.0,0.0,0.0,4.33671,40.6736,-0.0,-0.0,0.0,3.8207,117.11769,-0.0,-0.0,-0.0,-0.0,0.0,4.64803,48.68503,0.6521231,2.53424,23.70928,0.0,2.86288,20.98762,0.0,4.08593,14.70535,-0.0,4.20098,14.30261,-0.0,3.5085,46.18657,-0.0,2.40661,59.0267,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1173.0,2.7775757413351374,508.6159994599999,3.67472604678501,6.6357670560609545,-12.439086607262135,1.1793366502149238,2.1647531699152767,64.99210528020912,2.097770068044026,59.34608736285703,5.3011376945723585,5.556928926735945,0.4593318815138593,7.6996500958637,17.175608494472904,3.8555244204507595,0.6057311235334611,5.02367,0.66897,0.42266,0.69835,1.71355,0.63279,0.04054,14.79948,0.53088344,0.62670196,2.62822,102.5618,-0.0,0.00964822,0.01158598,0.02027,4.5053,44.15883,-0.0,-0.0,0.0,-0.0,3.36151,65.71008,0.12996039,0.03461381,0.00508132,0.00289236,-0.0,0.00608804,3.27197,68.07255,-0.0,-0.0,3.60354,64.46973,-0.0,2.82341,41.14315,0.0,2.7999,41.48865,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,3.66768,121.40538,0.0,4.10198,28.31902,0.25428848,0.16877599,3.61138,45.92724,0.0,-0.0,4.02595,42.78147,-0.0,-0.0,4.14051,41.59752,0.0,-0.0,-0.0,0.0,0.0,4.57482,28.23979,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.87509,27.44192,-0.0,-0.0,-0.0,0.0,-0.0,4.86829,26.53741,0.0,0.0,0.0,0.0,0.0,4.48039,39.36931,0.0,0.0,-0.0,3.93825,113.62189,0.0,0.0,0.0,0.0,0.0,4.81595,46.98749,1.30435328,2.53063,23.74309,-0.0,2.88519,20.82532,-0.0,4.19282,14.33044,-0.0,4.30443,13.95887,-0.0,3.58687,45.17741,-0.0,2.50457,56.71805,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1223.0,2.775179164277195,508.6159994599999,3.660781301050968,6.621038095369695,-12.3801640660703,1.1827261120306662,2.213968447289859,63.14306628105675,2.1362795065519147,59.34608736285703,5.3011376945723585,5.556928926735945,0.4593318815138593,7.6996500958637,17.175608494472904,3.8555244204507595,0.6057311235334611,5.02367,0.66897,0.42266,0.69835,1.71355,0.63279,0.04054,14.79948,0.53077563,0.62437182,2.62506,102.69059,0.0,0.0099833,0.0122013,0.02027,4.50454,44.22707,0.0,0.0,-0.0,-0.0,3.3548,65.84145,0.12923361,0.03629098,0.00614525,0.00204977,0.00356078,0.0048574,3.26642,68.09427,0.0,-0.0,3.59539,64.61589,-0.0,2.81781,41.22488,-0.0,2.79455,41.56808,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,3.66195,121.59529,-0.0,4.09365,28.3766,0.25358794,0.16746221,3.60319,46.01045,-0.0,-0.0,4.01876,42.85803,0.0,-0.0,4.13434,41.6596,0.0,0.0,0.0,0.0,0.0,4.56773,28.28361,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4.86681,27.4886,0.0,-0.0,0.0,0.0,0.0,4.85781,26.59466,0.0,-0.0,-0.0,0.0,-0.0,4.47131,39.44922,-0.0,-0.0,-0.0,3.93089,113.83457,-0.0,-0.0,-0.0,-0.0,0.0,4.80573,47.08744,1.3057273,2.53087,23.74083,0.0,2.88373,20.83589,0.0,4.18635,14.3526,-0.0,4.29814,13.97931,0.0,3.58188,45.24038,-0.0,2.49849,56.85597,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1273.0,2.7722124379186406,508.6159994599999,3.64587089939514,6.604299230109113,-12.320939538899475,1.186244616619194,2.261429964502523,62.81518686192249,2.1415990658462865,59.34608736285703,5.3011376945723585,5.556928926735945,0.4593318815138593,7.6996500958637,17.175608494472904,3.8555244204507595,0.6057311235334611,5.02367,0.66897,0.42266,0.69835,1.71355,0.63279,0.04054,14.79948,0.53014419,0.62423614,2.62167,102.8219,0.0,0.01014784,0.01203764,0.02027,4.49433,44.27793,0.0,0.0,-0.0,-0.0,3.34791,65.97697,0.12771166,0.03781382,0.00743028,0.00268032,0.00336914,0.00518472,3.26328,68.19991,0.0,-0.0,3.58715,64.76427,-0.0,2.81217,41.30762,-0.0,2.78916,41.64841,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,3.65617,121.78752,-0.0,4.08527,28.43485,0.2530639,0.16670035,3.5956,46.09706,-0.0,-0.0,4.01147,42.93589,0.0,-0.0,4.1281,41.7226,0.0,0.0,0.0,0.0,0.0,4.56055,28.32814,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4.85848,27.53577,0.0,-0.0,0.0,0.0,0.0,4.84718,26.65299,0.0,-0.0,-0.0,0.0,-0.0,4.46217,39.53007,-0.0,-0.0,-0.0,3.92347,114.04998,-0.0,-0.0,-0.0,-0.0,0.0,4.79539,47.18898,1.30520939,2.53111,23.73856,0.0,2.88226,20.84649,0.0,4.17979,14.37513,-0.0,4.29176,14.00008,0.0,3.57685,45.30396,-0.0,2.49236,56.99595,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1323.0,2.7692435160136366,508.6159994599999,3.6308961592838815,6.587429804004257,-12.261540923476867,1.1896959310359314,2.3071969505070893,62.43441626430303,2.1439739303015166,59.34608736285703,5.3011376945723585,5.556928926735945,0.4593318815138593,7.6996500958637,17.175608494472904,3.8555244204507595,0.6057311235334611,5.02367,0.66897,0.42266,0.69835,1.71355,0.63279,0.04054,14.79948,0.52938894,0.62413599,2.61825,102.9544,0.0,0.01031335,0.01185899,0.02027,4.48382,44.32927,0.0,0.0,-0.0,-0.0,3.34082,66.11689,0.12617647,0.03933586,0.00892633,0.00344872,0.00311199,0.00554202,3.25997,68.30275,0.0,-0.0,3.57883,64.91489,-0.0,2.80648,41.39137,-0.0,2.78373,41.72965,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,3.65034,121.9821,-0.0,4.07682,28.49377,0.25233543,0.1659459,3.58814,46.18595,-0.0,-0.0,4.00408,43.01507,0.0,-0.0,4.12178,41.78655,0.0,0.0,0.0,0.0,0.0,4.55328,28.37338,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4.85008,27.58342,0.0,-0.0,0.0,0.0,0.0,4.8364,26.71244,0.0,-0.0,-0.0,0.0,-0.0,4.45295,39.61187,-0.0,-0.0,-0.0,3.91598,114.26813,-0.0,-0.0,-0.0,-0.0,0.0,4.78493,47.29216,1.30456874,2.53135,23.7363,0.0,2.88079,20.85714,0.0,4.17314,14.39804,-0.0,4.2853,14.02118,0.0,3.57179,45.36816,-0.0,2.48616,57.13801,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1373.0,2.7662766789354927,508.6159994599999,3.6158651285277448,6.570436092088869,-12.201970831688064,1.1931090787325906,2.351393218594131,61.995542534852106,2.143130794086634,59.34608736285703,5.3011376945723585,5.556928926735945,0.4593318815138593,7.6996500958637,17.175608494472904,3.8555244204507595,0.6057311235334611,5.02367,0.66897,0.42266,0.69835,1.71355,0.63279,0.04054,14.79948,0.5284941,0.62406925,2.61479,103.08812,0.0,0.01048048,0.01166264,0.02027,4.47296,44.38097,0.0,0.0,-0.0,-0.0,3.33353,66.26153,0.12460822,0.04087489,0.01066662,0.00437278,0.00278603,0.00593473,3.25649,68.40238,0.0,-0.0,3.57042,65.0678,-0.0,2.80074,41.47615,-0.0,2.77826,41.81181,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,3.64446,122.17905,-0.0,4.06831,28.55337,0.25137927,0.165191,3.58081,46.27723,-0.0,-0.0,3.9966,43.09563,0.0,-0.0,4.11539,41.85147,0.0,0.0,0.0,0.0,0.0,4.54591,28.41935,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4.84163,27.63155,0.0,-0.0,0.0,0.0,0.0,4.82545,26.77305,0.0,-0.0,-0.0,0.0,-0.0,4.44367,39.69462,-0.0,-0.0,-0.0,3.90842,114.48905,-0.0,-0.0,-0.0,-0.0,0.0,4.77434,47.39705,1.30379003,2.5316,23.73404,0.0,2.87931,20.86783,0.0,4.1664,14.42132,-0.0,4.27876,14.04261,0.0,3.5667,45.43297,-0.0,2.4799,57.28222,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1423.0,2.7633165408206195,508.6159994599999,3.6007860916012264,6.553325022915784,-12.14223056874588,1.1965071425317158,2.3941302273439184,61.49341326556175,2.138839764303959,59.34608736285703,5.3011376945723585,5.556928926735945,0.4593318815138593,7.6996500958637,17.175608494472904,3.8555244204507595,0.6057311235334611,5.02367,0.66897,0.42266,0.69835,1.71355,0.63279,0.04054,14.79948,0.52744417,0.62403291,2.6113,103.2231,0.0,0.01064985,0.01144652,0.02027,4.46172,44.43293,0.0,0.0,-0.0,-0.0,3.32602,66.41123,0.12298548,0.0424509,0.01268963,0.00546946,0.00239014,0.00636695,3.25285,68.49832,0.0,-0.0,3.56192,65.22304,-0.0,2.79496,41.56199,-0.0,2.77275,41.89491,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,3.63852,122.37841,-0.0,4.05974,28.61365,0.25016763,0.16442636,3.57363,46.37103,-0.0,-0.0,3.98901,43.17759,0.0,-0.0,4.10892,41.91737,0.0,0.0,0.0,0.0,0.0,4.53845,28.46609,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4.83313,27.68016,0.0,-0.0,0.0,0.0,0.0,4.81433,26.83487,0.0,-0.0,-0.0,0.0,-0.0,4.43432,39.77836,-0.0,-0.0,-0.0,3.9008,114.71279,-0.0,-0.0,-0.0,-0.0,0.0,4.76362,47.5037,1.3028533,2.53184,23.73177,0.0,2.87783,20.87856,0.0,4.15958,14.44498,-0.0,4.27214,14.06438,0.0,3.56157,45.49839,-0.0,2.47358,57.42861,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1473.0,2.7603679485468904,508.6159994599999,3.58566747736447,6.5361042910898055,-12.082320435893184,1.1999077449890485,2.43550857876424,60.92361245862925,2.1309643266502656,59.34608736285703,5.3011376945723585,5.556928926735945,0.4593318815138593,7.6996500958637,17.175608494472904,3.8555244204507595,0.6057311235334611,5.02367,0.66897,0.42266,0.69835,1.71355,0.63279,0.04054,14.79948,0.5262247,0.62402293,2.60777,103.35937,0.0,0.01082218,0.01120957,0.02027,4.45006,44.4851,0.0,0.0,-0.0,-0.0,3.31826,66.56639,0.12128548,0.04408627,0.01503897,0.00675355,0.00192621,0.00684086,3.24907,68.59015,0.0,-0.0,3.55333,65.38067,-0.0,2.78913,41.64889,-0.0,2.7672,41.97896,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,3.63253,122.58021,-0.0,4.05111,28.67462,0.2486683,0.16364099,3.56661,46.46749,-0.0,-0.0,3.98132,43.26101,0.0,-0.0,4.10237,41.9843,0.0,0.0,0.0,0.0,0.0,4.53089,28.51361,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4.82457,27.72927,0.0,-0.0,0.0,0.0,0.0,4.80304,26.89797,0.0,-0.0,-0.0,0.0,-0.0,4.42489,39.86308,-0.0,-0.0,-0.0,3.89311,114.93939,-0.0,-0.0,-0.0,-0.0,0.0,4.75277,47.61217,1.30173341,2.53208,23.72951,0.0,2.87635,20.88932,0.0,4.15266,14.46904,-0.0,4.26543,14.0865,0.0,3.55641,45.56441,-0.0,2.4672,57.57724,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1523.0,2.7574358409276205,508.6159994599999,3.570517695703054,6.518782328811901,-12.02223995741892,1.2033243984893596,2.4756193167114926,60.28314402521064,2.119486760056749,59.34608736285703,5.3011376945723585,5.556928926735945,0.4593318815138593,7.6996500958637,17.175608494472904,3.8555244204507595,0.6057311235334611,5.02367,0.66897,0.42266,0.69835,1.71355,0.63279,0.04054,14.79948,0.52482314,0.62403424,2.6042,103.49697,0.0,0.01099836,0.01095195,0.02027,4.43796,44.53748,0.0,0.0,-0.0,-0.0,3.31025,66.72743,0.11948419,0.04580612,0.01776323,0.00823654,0.00139966,0.0073561,3.24513,68.67745,0.0,-0.0,3.54466,65.54074,-0.0,2.78325,41.73688,-0.0,2.7616,42.06397,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,3.62649,122.78451,-0.0,4.04242,28.73628,0.24684467,0.16282178,3.55977,46.56676,-0.0,-0.0,3.97352,43.34595,0.0,-0.0,4.09574,42.05227,0.0,0.0,0.0,0.0,0.0,4.52322,28.56193,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4.81596,27.77887,0.0,-0.0,0.0,0.0,0.0,4.79156,26.96239,0.0,-0.0,-0.0,0.0,-0.0,4.4154,39.94881,-0.0,-0.0,-0.0,3.88535,115.16891,-0.0,-0.0,-0.0,-0.0,0.0,4.74177,47.72254,1.30039939,2.53232,23.72726,0.0,2.87486,20.90011,0.0,4.14565,14.4935,-0.0,4.25864,14.10897,0.0,3.55121,45.63105,-0.0,2.46075,57.72816,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1573.0,2.7752646279541846,508.6159994599999,3.5622677943215058,6.390839464536319,-11.95570461768426,1.3727511410562978,2.518607543018264,8.08712163524263,-14.598144908603619,59.34608736285703,5.3011376945723585,5.556928926735945,0.4593318815138593,7.6996500958637,17.175608494472904,3.8555244204507595,0.6057311235334611,5.02367,0.66897,0.42266,0.69835,1.71355,0.63279,0.04054,14.79948,0.5123989,0.6264615,2.59933,103.64838,0.0,0.01179963,0.01177805,0.02027,4.4362,44.60083,0.23071962,0.16279457,0.01211681,0.0595887,3.33998,67.33977,0.08139515,0.03805064,0.01311959,0.00691661,0.0006246,0.0057039,3.25271,68.84746,-0.0,-0.0,3.53589,65.70332,-0.0,2.77732,41.82598,0.0,2.75597,42.14997,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,3.62039,122.99134,-0.0,4.03366,28.79865,0.00396046,0.00309127,3.59832,46.78521,-0.0,-0.0,3.96561,43.43246,-0.0,-0.0,4.08902,42.12133,-0.0,-0.0,-0.0,0.0,0.0,4.51545,28.6111,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.80729,27.82897,-0.0,-0.0,0.0,0.0,0.0,4.77989,27.0282,0.0,-0.0,-0.0,0.0,0.0,4.40583,40.03557,0.0,0.0,-0.0,3.87752,115.40138,0.0,-0.0,-0.0,0.0,0.0,4.73064,47.83489,0.909409,2.53256,23.725,-0.0,2.87338,20.91094,-0.0,4.13855,14.51838,0.0,4.25176,14.13179,0.0,3.54599,45.6983,-0.0,2.45423,57.88144,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1623.0,2.7716748577539763,508.6159994599999,3.5458213905853486,6.362003075850905,-11.89432265824627,1.2279513477935051,2.557023500702086,54.09507001642403,2.9088173732469147,59.34608736285703,5.3011376945723585,5.556928926735945,0.4593318815138593,7.6996500958637,17.175608494472904,3.8555244204507595,0.6057311235334611,5.02367,0.66897,0.42266,0.69835,1.71355,0.63279,0.04054,14.79948,0.50980581,0.62701453,2.59554,103.79065,0.0,0.01190407,0.01177784,0.02027,4.428,44.67051,0.23110405,0.16700548,0.01400222,0.07237692,3.32734,67.59885,0.07294008,0.03570713,0.01358635,0.00752007,7.114e-05,0.00570432,3.24874,68.93964,-0.0,-0.0,3.52702,65.86846,-0.0,2.77134,41.91623,-0.0,2.75029,42.23697,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,3.61423,123.20077,-0.0,4.02485,28.86173,-0.0,-0.0,3.65933,47.06763,-0.0,-0.0,3.95757,43.5206,-0.0,-0.0,4.08222,42.19149,-0.0,-0.0,0.0,0.0,0.0,4.50756,28.66114,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79856,27.87958,0.0,0.0,0.0,0.0,0.0,4.76802,27.09548,-0.0,-0.0,-0.0,0.0,0.0,4.39619,40.12338,0.0,-0.0,-0.0,3.86963,115.63689,-0.0,-0.0,-0.0,-0.0,0.0,4.71935,47.9493,0.90450157,2.5328,23.72274,0.0,2.87188,20.92181,0.0,4.13135,14.54368,0.0,4.24479,14.15499,0.0,3.54073,45.76616,-0.0,2.44764,58.03714,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1673.0,2.767593142092577,508.6159994599999,3.528879767199625,6.333644960666662,-11.832823112536747,1.2326777142989118,2.594343790688062,52.72471021656011,3.022077454738292,59.34608736285703,5.3011376945723585,5.556928926735945,0.4593318815138593,7.6996500958637,17.175608494472904,3.8555244204507595,0.6057311235334611,5.02367,0.66897,0.42266,0.69835,1.71355,0.63279,0.04054,14.79948,0.50745877,0.62741713,2.59176,103.9339,-0.0,0.01203847,0.01194356,0.02027,4.42166,44.74664,0.22745485,0.16835255,0.01591974,0.0864281,3.31324,67.87422,0.06410081,0.03271286,0.01367083,0.00764946,0.0,0.00537287,3.24386,69.01813,0.0,-0.0,3.51806,66.03624,-0.0,2.76531,42.00764,-0.0,2.74457,42.32499,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,3.60802,123.41285,-0.0,4.01597,28.92553,-0.0,-0.0,3.65109,47.17384,0.0,-0.0,3.94942,43.61044,-0.0,-0.0,4.07533,42.2628,0.0,-0.0,0.0,0.0,-0.0,4.49957,28.71209,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.78978,27.9307,0.0,-0.0,-0.0,0.0,-0.0,4.75594,27.16432,-0.0,-0.0,0.0,0.0,-0.0,4.38647,40.21226,0.0,-0.0,0.0,3.86166,115.87549,-0.0,-0.0,-0.0,0.0,0.0,4.7079,48.06587,0.90674613,2.53304,23.72049,0.0,2.87039,20.9327,0.0,4.12405,14.56942,0.0,4.23773,14.17857,0.0,3.53544,45.83464,0.0,2.44099,58.19535,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1723.0,2.763279124316328,508.6159994599999,3.511331798398758,6.303008115065309,-11.771040835068868,1.2387251979157172,2.6307314183562367,50.63489254898007,3.2287217727296857,59.34608736285703,5.3011376945723585,5.556928926735945,0.4593318815138593,7.6996500958637,17.175608494472904,3.8555244204507595,0.6057311235334611,5.02367,0.66897,0.42266,0.69835,1.71355,0.63279,0.04054,14.79948,0.50510707,0.62798613,2.58795,104.07864,-0.0,0.01219655,0.01222806,0.02027,4.41654,44.82776,0.22356585,0.17022942,0.01814191,0.10371918,3.298,68.17185,0.0536708,0.02851654,0.0130182,0.00733641,0.0,0.00480387,3.23868,69.09329,0.0,-0.0,3.509,66.20673,-0.0,2.75922,42.10024,-0.0,2.73881,42.41407,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,3.60175,123.62765,-0.0,4.00703,28.99007,-0.0,-0.0,3.64269,47.28267,0.0,-0.0,3.94114,43.70206,-0.0,-0.0,4.06835,42.33531,0.0,-0.0,0.0,0.0,-0.0,4.49145,28.76398,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.78094,27.98235,0.0,-0.0,-0.0,0.0,-0.0,4.74363,27.23481,-0.0,-0.0,0.0,0.0,-0.0,4.37668,40.30223,0.0,-0.0,0.0,3.85362,116.11727,-0.0,-0.0,-0.0,0.0,0.0,4.69629,48.1847,0.90897141,2.53328,23.71824,0.0,2.86889,20.94362,0.0,4.11664,14.59563,0.0,4.23058,14.20254,0.0,3.53012,45.90375,0.0,2.43427,58.35612,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1773.0,2.758635506248123,508.6159994599999,3.49294925648441,6.2692369531081455,-11.708939148903953,1.2454707957750335,2.6662607624829406,47.92775330503799,3.514237409938488,59.34608736285703,5.3011376945723585,5.556928926735945,0.4593318815138593,7.6996500958637,17.175608494472904,3.8555244204507595,0.6057311235334611,5.02367,0.66897,0.42266,0.69835,1.71355,0.63279,0.04054,14.79948,0.50279192,0.6288493,2.58409,104.22499,-0.0,0.01238436,0.01265965,0.02027,4.41289,44.9146,0.21946391,0.1728373,0.0207705,0.12540756,3.28142,68.49459,0.04106556,0.02268139,0.01126428,0.00640357,0.0,0.0039407,3.23328,69.16674,0.0,-0.0,3.49984,66.38001,-0.0,2.75309,42.19407,-0.0,2.733,42.50421,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,3.59542,123.84523,-0.0,3.99803,29.05534,-0.0,-0.0,3.63411,47.39429,0.0,-0.0,3.93273,43.79553,-0.0,-0.0,4.06128,42.40904,0.0,-0.0,0.0,0.0,-0.0,4.4832,28.81687,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.77204,28.03452,0.0,-0.0,-0.0,0.0,-0.0,4.73108,27.30704,-0.0,-0.0,0.0,0.0,-0.0,4.36681,40.39332,0.0,-0.0,0.0,3.8455,116.36228,-0.0,-0.0,-0.0,0.0,0.0,4.68451,48.3059,0.91104279,2.53352,23.716,0.0,2.86739,20.95458,0.0,4.10913,14.6223,0.0,4.22333,14.22691,0.0,3.52476,45.97348,0.0,2.42747,58.51955,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
