Pressure,Temperature,fO2,SiO2,TiO2,Al2O3,FeO,MgO,CaO,Na2O,K2O,P2O5,MnO,H2O,Cr2O3,NiO,Failed
11423.89,1951.0,-4.54,45.53,0.09,0.97,0.0,53.0,0.4,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0
5027.46,1952.0,-2.41,53.65,0.86,17.1,7.72,5.9,8.21,3.83,1.08,0.23,0.0,1.42,0.0,0.0,1.0
8215.02,1959.0,2.41,55.16,0.25,13.56,7.62,10.02,12.34,0.89,0.14,0.02,0.0,0.0,0.0,0.0,1.0
5043.97,1961.0,1.35,41.18,5.11,12.1,15.62,9.57,14.27,1.62,0.39,0.16,0.0,0.0,0.0,0.0,1.0
9942.08,1962.0,-1.41,56.96,0.66,15.76,0.0,9.24,14.02,3.26,0.07,0.03,0.0,0.0,0.0,0.0,1.0
10254.75,1963.0,2.25,3.79,9.3,7.23,73.72,5.84,0.04,0.04,0.03,0.0,0.0,0.0,0.0,0.0,1.0
10944.46,1974.0,-4.3,57.87,1.17,17.95,0.0,7.63,10.27,3.9,1.07,0.14,0.0,0.0,0.0,0.0,1.0
2981.44,1989.0,-1.71,52.81,1.18,16.93,7.99,6.95,11.16,2.56,0.26,0.15,0.0,0.0,0.0,0.0,1.0
137.9,1970.0,2.66,49.61,1.52,14.72,10.98,7.65,12.49,2.7,0.17,0.15,0.0,0.0,0.0,0.0,1.0
5508.29,1975.0,2.36,50.6,1.55,14.2,12.54,7.46,11.35,2.04,0.16,0.1,0.0,0.0,0.0,0.0,1.0
10818.13,1983.0,-1.75,58.18,1.53,17.63,0.0,7.34,10.85,3.78,0.5,0.19,0.0,0.0,0.0,0.0,1.0
2853.68,1985.0,4.56,54.15,0.41,17.77,0.0,9.6,14.07,2.98,0.05,0.01,0.0,0.93,0.02,0.0,1.0
1156.82,1986.0,3.26,49.31,1.07,19.63,7.17,6.77,13.08,2.7,0.15,0.11,0.0,0.0,0.0,0.0,1.0
10760.86,1987.0,1.38,51.23,1.65,15.14,10.39,7.88,10.78,2.66,0.06,0.18,0.0,0.0,0.02,0.0,1.0
5655.49,1989.0,-2.99,54.81,0.98,16.2,6.94,5.49,7.86,3.19,1.73,0.28,0.0,2.51,0.0,0.0,1.0
375.96,1959.0,3.94,60.64,0.4,0.69,0.0,37.15,0.12,0.94,0.03,0.02,0.0,0.0,0.0,0.0,1.0
8298.6,1967.0,-0.05,52.77,0.78,17.67,6.87,5.24,7.52,2.7,2.4,0.45,0.0,3.58,0.0,0.0,1.0
10684.51,1968.0,0.54,57.21,1.16,16.63,5.43,5.26,6.47,2.96,1.99,0.24,0.0,1.5,1.18,0.0,1.0
8791.66,1975.0,-0.58,53.68,0.79,15.5,7.39,8.32,8.93,3.02,1.27,0.27,0.0,0.84,0.0,0.0,1.0
4987.06,1976.0,4.62,48.57,0.01,1.22,0.0,49.5,0.32,0.01,0.0,0.0,0.0,0.0,0.37,0.0,1.0
8232.87,1978.0,-3.82,47.92,0.03,1.32,0.0,49.7,0.88,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11910.0,1986.0,0.04,54.12,0.78,16.38,6.86,5.89,8.26,3.34,1.21,0.18,0.0,1.47,1.5,0.0,1.0
8759.14,1992.0,2.69,55.4,0.73,16.23,6.5,6.43,8.2,3.49,1.29,0.24,0.0,1.49,0.0,0.0,1.0
3303.75,1957.0,0.47,54.16,1.67,18.73,0.0,8.78,12.1,3.54,0.74,0.24,0.0,0.0,0.05,0.0,1.0
2747.86,1962.0,-1.61,55.74,0.61,14.39,5.42,7.75,7.51,3.79,2.82,0.48,0.0,1.48,0.0,0.0,1.0
8515.13,1971.0,-0.62,57.37,0.7,16.13,6.3,5.55,7.11,4.08,1.16,0.18,0.0,1.42,0.0,0.0,1.0
2060.1,1973.0,2.6,58.27,0.75,16.52,5.25,5.31,6.0,4.76,2.31,0.33,0.0,0.0,0.5,0.0,1.0
3737.08,1983.0,2.18,56.65,1.04,15.47,6.63,6.49,6.8,3.2,3.42,0.29,0.0,0.0,0.0,0.0,1.0
3312.58,1985.0,0.6,50.31,1.36,15.73,9.41,8.29,12.15,2.61,0.13,0.0,0.0,0.0,0.0,0.0,1.0
1606.67,1993.0,2.28,50.86,1.57,14.39,11.0,7.65,12.02,2.15,0.19,0.16,0.0,0.0,0.0,0.0,1.0
761.27,1947.0,-1.34,49.41,0.13,3.57,0.0,43.05,3.13,0.67,0.02,0.01,0.0,0.0,0.0,0.0,1.0
10092.63,1953.0,2.78,50.98,1.7,15.38,10.08,7.81,10.86,2.93,0.13,0.12,0.0,0.0,0.0,0.0,1.0
7413.48,1958.0,4.86,50.89,1.31,16.03,7.47,7.87,13.37,2.08,0.75,0.22,0.0,0.0,0.0,0.0,1.0
6196.3,1965.0,-2.94,50.7,0.2,22.13,0.0,8.46,17.44,0.98,0.1,0.0,0.0,0.0,0.0,0.0,1.0
11278.3,1967.0,-2.37,52.09,1.83,17.04,9.5,14.2,2.18,2.93,0.07,0.16,0.0,0.0,0.0,0.0,1.0
1447.33,1969.0,3.85,55.8,1.02,15.23,6.53,6.39,6.7,3.15,3.37,0.29,0.0,1.51,0.0,0.0,1.0
906.91,1980.0,0.4,52.04,1.48,13.86,9.22,8.03,12.36,2.54,0.16,0.31,0.0,0.0,0.0,0.0,1.0
1796.99,1981.0,-3.12,47.96,0.17,4.34,10.52,27.04,9.66,0.21,0.07,0.02,0.0,0.0,0.0,0.0,1.0
1038.8,1984.0,-4.85,43.58,0.16,22.97,0.0,25.37,6.52,1.34,0.05,0.0,0.0,0.0,0.0,0.0,1.0
6964.19,1991.0,-2.59,45.94,0.11,3.5,0.0,41.77,2.87,0.15,0.1,0.02,0.0,5.23,0.3,0.0,1.0
11249.51,1949.0,1.56,50.09,1.75,16.17,9.93,7.53,11.34,2.83,0.17,0.18,0.0,0.0,0.0,0.0,1.0
7940.68,1953.0,-1.86,55.46,0.36,16.27,8.06,6.61,11.81,1.26,0.15,0.02,0.0,0.0,0.0,0.0,1.0
6288.74,1965.0,0.89,54.22,0.9,17.97,7.9,5.05,6.44,4.57,1.13,0.29,0.0,1.52,0.0,0.0,1.0
5220.29,1969.0,2.42,48.38,3.09,15.74,10.77,7.36,8.7,3.05,2.27,0.65,0.0,0.0,0.0,0.0,1.0
9645.07,1972.0,-0.06,53.77,0.41,20.63,0.0,5.82,15.25,3.93,0.09,0.1,0.0,0.0,0.01,0.0,1.0
3214.61,1975.0,-3.55,48.29,0.07,3.18,0.0,45.48,2.54,0.39,0.04,0.02,0.0,0.0,0.0,0.0,1.0
5760.94,1976.0,0.8,50.75,1.8,15.6,9.87,7.61,10.67,3.41,0.13,0.16,0.0,0.0,0.0,0.0,1.0
5296.79,1977.0,-0.5,41.38,0.01,0.77,9.5,36.5,11.48,0.22,0.03,0.1,0.0,0.0,0.0,0.0,1.0
5451.67,1979.0,2.06,56.99,1.11,16.5,5.37,5.86,6.81,3.33,2.01,0.23,0.0,1.51,0.28,0.0,1.0
3148.07,1949.0,-1.31,51.6,1.2,15.83,8.58,8.37,11.33,2.82,0.14,0.12,0.0,0.0,0.0,0.0,1.0
1304.22,1950.0,4.63,55.87,1.35,17.27,0.0,9.36,12.02,2.96,0.37,0.2,0.0,0.61,0.0,0.0,1.0
1274.74,1958.0,0.64,54.28,0.85,16.96,7.97,6.33,5.71,4.09,2.08,0.23,0.0,1.5,0.0,0.0,1.0
9250.64,1978.0,3.35,47.97,0.0,0.49,0.0,50.56,0.52,0.01,0.01,0.0,0.0,0.0,0.44,0.0,1.0
6308.81,1980.0,1.63,51.06,1.27,14.89,10.65,7.84,11.9,2.21,0.04,0.14,0.0,0.0,0.0,0.0,1.0
9853.42,1985.0,0.59,50.45,1.09,16.61,9.36,8.46,11.2,2.65,0.08,0.1,0.0,0.0,0.0,0.0,1.0
816.27,1986.0,-2.29,50.71,1.56,14.56,11.05,7.36,12.09,2.43,0.13,0.12,0.0,0.0,0.0,0.0,1.0
6836.7,1992.0,-1.06,46.02,0.02,1.53,8.36,43.48,0.15,0.0,0.0,0.01,0.0,0.0,0.43,0.0,1.0
4589.12,1949.0,-0.62,51.4,1.05,16.24,8.26,7.95,12.21,2.56,0.19,0.14,0.0,0.0,0.0,0.0,1.0
7697.52,1956.0,1.02,53.61,0.08,1.64,0.0,24.88,19.66,0.11,0.01,0.01,0.0,0.0,0.0,0.0,1.0
11636.04,1961.0,1.03,50.45,1.79,18.12,7.68,6.66,9.84,3.74,1.22,0.5,0.0,0.0,0.0,0.0,1.0
3343.55,1964.0,0.97,54.4,0.98,18.38,0.0,9.99,13.39,2.65,0.07,0.1,0.0,0.0,0.05,0.0,1.0
5715.13,1974.0,1.89,55.81,1.28,17.2,0.0,9.15,13.51,2.85,0.04,0.09,0.0,0.0,0.07,0.0,1.0
9681.71,1977.0,1.57,51.3,1.57,15.44,9.72,7.7,11.3,2.71,0.13,0.13,0.0,0.0,0.0,0.0,1.0
2998.51,1980.0,4.68,51.34,2.04,16.21,8.82,5.79,10.74,3.34,1.26,0.44,0.0,0.0,0.0,0.0,1.0
3048.86,1982.0,-1.25,44.45,0.12,0.88,8.78,43.93,1.66,0.1,0.0,0.07,0.0,0.0,0.0,0.0,1.0
2792.92,1987.0,1.3,55.64,0.77,16.15,6.41,5.81,7.81,3.37,1.97,0.23,0.0,0.52,1.31,0.0,1.0
1906.97,1989.0,-0.07,50.62,1.48,16.06,8.89,8.08,11.05,3.3,0.29,0.21,0.0,0.0,0.0,0.0,1.0
364.66,1991.0,-2.25,52.82,0.3,19.64,0.0,10.46,14.3,2.35,0.04,0.02,0.0,0.0,0.08,0.0,1.0
2311.2,1955.0,-1.13,54.48,0.65,5.9,0.0,17.44,19.92,0.81,0.05,0.0,0.0,0.75,0.0,0.0,1.0
8550.99,1959.0,-3.31,43.61,0.01,0.63,8.19,41.39,6.04,0.06,0.02,0.05,0.0,0.0,0.0,0.0,1.0
666.72,1963.0,0.89,51.14,2.37,15.59,10.17,6.22,9.9,3.92,0.35,0.34,0.0,0.0,0.0,0.0,1.0
6238.66,1973.0,-1.19,48.35,1.7,16.52,10.78,8.5,10.98,2.96,0.07,0.14,0.0,0.0,0.0,0.0,1.0
405.26,1983.0,0.27,59.54,0.28,12.96,3.98,9.19,4.46,3.65,1.22,0.04,0.0,3.5,1.2,0.0,1.0
393.32,1991.0,-4.95,50.55,2.11,13.85,12.2,7.09,11.12,2.81,0.09,0.19,0.0,0.0,0.0,0.0,1.0
3030.36,1945.0,3.48,55.61,1.43,18.0,0.0,8.95,12.47,3.31,0.09,0.1,0.0,0.0,0.05,0.0,1.0
2556.89,1951.0,1.1,51.63,2.13,13.25,12.52,6.43,10.97,2.63,0.19,0.23,0.0,0.0,0.01,0.0,1.0
3466.43,1962.0,-1.17,51.96,0.62,17.07,0.0,16.49,12.55,1.21,0.05,0.05,0.0,0.0,0.0,0.0,1.0
8840.05,1967.0,0.0,48.17,0.2,14.66,0.0,20.52,16.35,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0
8041.35,1971.0,2.18,43.86,0.0,0.62,8.15,46.22,0.69,0.02,0.0,0.0,0.0,0.0,0.43,0.0,1.0
2281.38,1973.0,0.4,39.56,0.01,0.81,8.17,35.3,15.85,0.19,0.03,0.07,0.0,0.0,0.0,0.0,1.0
4689.97,1979.0,0.7,50.87,1.53,14.5,10.47,7.74,11.82,2.79,0.14,0.13,0.0,0.0,0.0,0.0,1.0
9359.68,1981.0,3.07,49.92,1.96,14.54,10.89,7.33,11.74,3.28,0.17,0.18,0.0,0.0,0.0,0.0,1.0
6282.36,1948.0,1.5,48.53,2.33,16.14,11.88,8.48,9.22,2.78,0.39,0.25,0.0,0.0,0.0,0.0,1.0
6479.73,1951.0,-0.07,50.72,1.78,15.74,9.46,6.85,11.61,3.32,0.27,0.23,0.0,0.0,0.0,0.0,1.0
6880.43,1953.0,-4.02,52.68,0.87,12.6,8.39,11.07,8.63,2.78,1.31,0.27,0.0,1.38,0.0,0.0,1.0
1028.35,1955.0,2.82,45.71,0.06,0.14,0.0,52.56,0.94,0.03,0.22,0.01,0.0,0.0,0.34,0.0,1.0
5186.21,1961.0,1.53,50.43,2.29,14.75,11.32,7.52,10.71,2.64,0.14,0.2,0.0,0.0,0.0,0.0,1.0
9134.91,1964.0,0.12,48.1,0.29,19.2,4.93,9.86,14.09,2.23,1.23,0.0,0.0,0.0,0.09,0.0,1.0
2634.58,1967.0,-2.0,49.3,0.17,4.66,0.0,42.07,3.09,0.26,0.02,0.01,0.0,0.0,0.42,0.0,1.0
6394.78,1977.0,-4.17,49.71,0.2,24.71,0.0,6.64,17.22,1.32,0.1,0.02,0.0,0.08,0.0,0.0,1.0
9236.77,1979.0,2.11,51.35,2.36,13.44,12.72,6.13,10.32,3.27,0.2,0.22,0.0,0.0,0.0,0.0,1.0
6957.09,1983.0,-1.8,50.24,1.16,15.5,9.43,8.87,12.29,2.42,0.06,0.0,0.0,0.0,0.03,0.0,1.0
10242.57,1986.0,-2.96,56.71,0.05,2.33,0.0,23.72,16.59,0.0,0.0,0.0,0.0,0.0,0.59,0.0,1.0
3420.74,1990.0,0.66,42.08,1.26,15.39,14.94,13.45,11.62,0.39,0.1,0.77,0.0,0.0,0.0,0.0,1.0
7959.8,1992.0,-4.17,47.77,0.16,4.6,0.0,43.88,2.83,0.48,0.21,0.08,0.0,0.0,0.0,0.0,1.0
6990.44,1945.0,2.81,51.91,0.48,15.83,5.85,9.46,13.55,2.86,0.04,0.02,0.0,0.0,0.0,0.0,1.0
3104.01,1948.0,-1.59,50.42,1.89,15.14,10.76,7.06,11.54,2.79,0.2,0.19,0.0,0.0,0.0,0.0,1.0
2316.5,1949.0,-0.82,52.28,1.34,14.37,11.57,6.44,10.35,2.66,0.1,0.11,0.0,0.78,0.0,0.0,1.0
5673.45,1951.0,-2.88,48.22,0.83,14.46,8.04,12.22,10.07,2.76,0.8,0.3,0.0,1.48,0.83,0.0,1.0
8104.4,1953.0,-2.38,55.24,0.74,16.18,6.6,6.43,8.31,3.5,1.28,0.23,0.0,1.49,0.0,0.0,1.0
839.79,1959.0,3.59,44.7,0.0,0.68,7.91,45.94,0.71,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5614.52,1974.0,-0.6,52.81,0.96,17.17,7.32,6.42,8.94,3.3,1.22,0.37,0.0,1.49,0.0,0.0,1.0
6183.79,1976.0,0.95,49.27,0.08,1.24,0.0,47.51,1.33,0.0,0.15,0.02,0.0,0.0,0.41,0.0,1.0
3262.41,1991.0,2.74,51.78,0.73,7.56,0.0,27.45,11.34,1.09,0.04,0.01,0.0,0.0,0.0,0.0,1.0
1595.6,1945.0,3.83,53.87,0.3,18.56,0.0,10.13,14.61,2.45,0.04,0.02,0.0,0.0,0.0,0.0,1.0
10576.28,1948.0,-0.5,50.89,1.59,14.82,10.48,7.58,11.7,2.73,0.07,0.13,0.0,0.0,0.0,0.0,1.0
828.78,1973.0,-4.65,45.94,0.04,1.4,0.0,50.69,1.0,0.28,0.08,0.01,0.0,0.0,0.57,0.0,1.0
2627.83,1977.0,2.67,51.0,1.52,15.24,9.77,7.02,12.3,2.79,0.2,0.16,0.0,0.0,0.0,0.0,1.0
3011.02,1951.0,3.85,47.88,0.16,1.21,0.0,49.7,0.91,0.0,0.13,0.0,0.0,0.0,0.0,0.0,1.0
419.77,1957.0,1.76,53.48,1.12,15.26,10.4,6.24,10.94,2.28,0.18,0.1,0.0,0.0,0.0,0.0,1.0
2687.88,1964.0,4.19,59.18,0.28,12.88,3.95,9.13,4.43,3.63,1.21,0.04,0.0,3.78,1.49,0.0,1.0
5434.68,1979.0,1.49,51.68,1.81,14.6,9.83,7.1,11.92,2.7,0.17,0.19,0.0,0.0,0.0,0.0,1.0
3434.32,1991.0,-0.4,41.38,0.01,0.77,9.5,36.5,11.48,0.22,0.03,0.1,0.0,0.0,0.0,0.0,1.0
8163.36,1994.0,2.74,50.05,1.99,14.27,12.25,6.28,11.94,2.81,0.2,0.21,0.0,0.0,0.0,0.0,1.0
3837.82,1947.0,-3.13,50.83,1.3,14.72,9.89,7.9,12.47,2.66,0.09,0.1,0.0,0.0,0.04,0.0,1.0
638.85,1949.0,-2.05,56.4,0.6,15.64,8.31,6.13,7.28,3.72,0.45,0.0,0.0,1.48,0.0,0.0,1.0
769.98,1951.0,-3.36,51.16,1.26,13.8,12.09,7.07,12.15,2.25,0.08,0.12,0.0,0.0,0.0,0.0,1.0
86.06,1959.0,0.59,58.18,1.53,17.63,0.0,7.34,10.85,3.78,0.5,0.19,0.0,0.0,0.0,0.0,1.0
9358.92,1980.0,2.46,51.77,1.4,13.6,12.25,6.8,11.21,2.23,0.65,0.1,0.0,0.0,0.0,0.0,1.0
8714.77,1987.0,0.57,50.69,0.23,15.84,0.0,15.55,17.27,0.18,0.16,0.06,0.0,0.0,0.0,0.0,1.0
3985.34,1945.0,-3.33,48.93,1.75,10.61,11.66,15.86,8.95,1.8,0.27,0.16,0.0,0.0,0.0,0.0,1.0
5306.22,1946.0,0.18,50.78,0.62,15.68,8.0,10.03,12.08,2.62,0.0,0.19,0.0,0.0,0.0,0.0,1.0
7728.16,1947.0,-1.89,51.07,1.77,15.05,10.07,6.78,11.71,3.11,0.22,0.21,0.0,0.0,0.0,0.0,1.0
3094.64,1948.0,-1.36,53.57,1.13,20.55,0.0,8.35,13.81,2.39,0.19,0.0,0.0,0.0,0.0,0.0,1.0
9923.34,1956.0,-1.43,50.89,0.23,21.23,5.63,7.95,10.82,3.17,0.05,0.02,0.0,0.0,0.0,0.0,1.0
6214.99,1974.0,3.55,51.61,1.27,13.87,12.24,6.69,12.03,2.11,0.07,0.1,0.0,0.0,0.0,0.0,1.0
1712.45,1981.0,2.41,53.76,0.14,0.8,0.0,44.41,0.2,0.18,0.24,0.02,0.0,0.0,0.24,0.0,1.0
330.77,1982.0,3.24,47.11,0.09,3.11,8.03,38.65,2.53,0.46,0.02,0.0,0.0,0.0,0.0,0.0,1.0
3749.32,1983.0,-2.1,56.08,0.94,15.89,6.3,5.37,7.68,2.94,2.82,0.47,0.0,1.02,0.49,0.0,1.0
4023.01,1989.0,3.76,48.77,0.01,1.12,0.0,48.68,0.99,0.03,0.0,0.0,0.0,0.0,0.39,0.0,1.0
5053.03,1946.0,2.7,50.85,1.69,15.57,9.23,7.67,11.7,3.05,0.1,0.15,0.0,0.0,0.0,0.0,1.0
3686.87,1950.0,0.32,39.53,0.02,0.42,10.11,49.0,0.25,0.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0
4934.18,1963.0,1.86,50.27,1.25,15.6,10.27,8.02,11.81,2.42,0.14,0.21,0.0,0.0,0.0,0.0,1.0
5326.74,1964.0,-1.96,56.39,1.89,20.99,0.0,7.69,8.39,3.97,0.38,0.3,0.0,0.0,0.0,0.0,1.0
3424.41,1965.0,-3.41,48.77,0.01,1.12,0.0,48.68,0.99,0.03,0.0,0.0,0.0,0.0,0.39,0.0,1.0
363.93,1971.0,-4.94,48.63,0.96,17.14,9.65,8.99,12.21,2.29,0.04,0.08,0.0,0.0,0.0,0.0,1.0
4697.9,1972.0,1.21,48.3,0.04,1.62,0.0,48.52,1.28,0.18,0.04,0.01,0.0,0.0,0.0,0.0,1.0
8959.08,1974.0,-1.09,40.91,0.06,2.37,8.16,34.56,13.22,0.27,0.03,0.04,0.0,0.0,0.37,0.0,1.0
2823.36,1978.0,-1.19,54.95,1.48,16.5,0.0,9.29,14.69,2.65,0.13,0.32,0.0,0.0,0.0,0.0,1.0
459.13,1985.0,2.58,49.51,0.04,1.19,0.0,48.38,0.58,0.0,0.03,0.0,0.0,0.0,0.26,0.0,1.0
4488.17,1989.0,-3.86,52.17,0.85,23.77,0.0,6.29,14.72,1.98,0.15,0.07,0.0,0.0,0.0,0.0,1.0
9773.52,1991.0,4.47,54.15,1.28,18.78,0.0,9.54,12.78,2.94,0.3,0.17,0.0,0.0,0.05,0.0,1.0
6071.39,1949.0,1.76,51.67,1.0,17.28,7.79,6.99,9.1,3.28,1.05,0.35,0.0,1.49,0.0,0.0,1.0
4320.53,1950.0,-0.4,51.05,1.98,13.93,11.8,6.97,11.16,2.76,0.14,0.21,0.0,0.0,0.0,0.0,1.0
889.43,1958.0,1.47,55.64,0.77,16.15,6.41,5.81,7.81,3.37,1.97,0.23,0.0,1.83,0.0,0.0,1.0
5330.09,1960.0,0.54,55.8,1.43,17.94,0.0,8.88,12.41,3.28,0.1,0.09,0.0,0.0,0.07,0.0,1.0
10956.29,1961.0,4.8,51.73,4.04,13.42,12.06,5.62,9.07,2.76,0.87,0.43,0.0,0.0,0.0,0.0,1.0
5381.96,1969.0,-0.47,50.39,1.66,14.87,10.7,7.18,12.04,2.87,0.13,0.15,0.0,0.0,0.0,0.0,1.0
4050.14,1973.0,4.96,47.63,0.0,0.19,0.0,51.7,0.11,0.0,0.0,0.0,0.0,0.0,0.37,0.0,1.0
844.39,1990.0,-4.45,47.73,0.79,13.83,8.25,12.93,9.95,2.56,1.02,0.28,0.0,1.48,1.19,0.0,1.0
5655.87,1945.0,1.88,50.92,1.93,14.09,11.67,7.0,11.17,2.88,0.13,0.21,0.0,0.0,0.0,0.0,1.0
10869.01,1960.0,2.77,53.78,0.39,17.75,0.0,9.57,15.44,2.65,0.03,0.01,0.0,0.28,0.11,0.0,1.0
5878.62,1964.0,0.92,55.69,0.7,16.03,6.24,6.26,7.8,3.58,1.28,0.22,0.0,1.48,0.72,0.0,1.0
10497.56,1969.0,-4.84,50.61,0.67,10.58,8.14,18.62,6.48,2.12,0.92,0.24,0.0,0.26,1.36,0.0,1.0
9623.5,1991.0,2.46,50.08,1.5,14.77,10.4,7.42,12.89,2.69,0.11,0.14,0.0,0.0,0.0,0.0,1.0
7875.53,1947.0,-0.8,55.97,1.29,13.3,8.89,7.15,10.99,2.37,0.04,0.0,0.0,0.0,0.0,0.0,1.0
5268.5,1951.0,-4.03,51.01,2.58,13.43,13.45,5.74,10.31,3.01,0.22,0.23,0.0,0.0,0.0,0.0,1.0
2476.04,1953.0,1.06,51.03,0.08,3.01,5.29,23.13,17.11,0.32,0.04,0.0,0.0,0.0,0.0,0.0,1.0
9508.59,1955.0,3.75,62.56,0.68,14.78,4.76,5.91,4.99,3.2,3.07,0.05,0.0,0.0,0.0,0.0,1.0
370.21,1965.0,0.67,49.02,1.94,15.4,10.94,7.45,11.68,3.22,0.16,0.18,0.0,0.0,0.0,0.0,1.0
7161.49,1981.0,1.42,52.75,0.87,15.73,7.41,8.47,9.04,2.97,1.16,0.28,0.0,0.06,1.27,0.0,1.0
3127.15,1949.0,0.4,46.64,0.82,17.92,10.78,9.27,14.22,0.28,0.07,0.0,0.0,0.0,0.0,0.0,1.0
7682.67,1966.0,-3.93,51.94,0.15,14.14,0.0,19.59,12.97,0.91,0.0,0.0,0.0,0.0,0.3,0.0,1.0
11335.8,1968.0,0.92,50.85,0.72,13.58,8.38,12.0,8.31,2.53,1.66,0.37,0.0,1.6,0.0,0.0,1.0
8151.0,1970.0,1.8,52.54,1.07,15.63,7.19,7.53,9.57,3.09,1.35,0.55,0.0,1.49,0.0,0.0,1.0
233.92,1973.0,-0.15,55.96,0.8,17.71,5.35,5.22,6.77,4.75,1.44,0.27,0.0,1.48,0.24,0.0,1.0
2643.73,1981.0,3.71,56.45,1.25,18.29,0.0,7.82,11.73,4.03,0.24,0.14,0.0,0.0,0.05,0.0,1.0
3335.33,1993.0,4.84,48.08,0.09,2.54,0.0,46.36,2.29,0.21,0.0,0.0,0.0,0.0,0.42,0.0,1.0
11156.5,1947.0,-4.11,50.93,1.47,15.43,9.65,8.33,11.14,2.82,0.11,0.11,0.0,0.0,0.0,0.0,1.0
11986.85,1951.0,-3.6,46.01,0.11,1.88,0.0,49.24,1.33,0.12,0.45,0.34,0.0,0.0,0.52,0.0,1.0
10342.36,1952.0,-0.92,50.43,0.15,20.92,0.0,13.9,12.07,2.46,0.05,0.02,0.0,0.0,0.0,0.0,1.0
6470.01,1959.0,-4.82,53.91,1.17,15.06,6.22,6.09,8.88,4.14,1.48,0.81,0.0,1.99,0.26,0.0,1.0
3165.24,1977.0,2.0,46.22,0.16,0.7,0.0,52.27,0.51,0.06,0.03,0.04,0.0,0.0,0.0,0.0,1.0
7870.08,1991.0,-4.55,47.66,0.09,0.43,0.0,51.48,0.27,0.0,0.04,0.02,0.0,0.0,0.0,0.0,1.0
11341.11,1947.0,-3.41,51.74,1.42,15.55,9.33,7.77,11.33,2.72,0.11,0.0,0.0,0.0,0.03,0.0,1.0
8295.59,1948.0,-1.89,50.43,1.28,15.48,9.14,8.41,12.57,2.45,0.13,0.11,0.0,0.0,0.0,0.0,1.0
5778.83,1949.0,0.41,25.54,2.4,3.74,14.68,29.44,16.73,0.09,0.01,2.27,0.0,5.1,0.0,0.0,1.0
11325.57,1956.0,-1.86,52.77,0.78,17.67,6.87,5.24,7.52,2.7,2.4,0.45,0.0,3.09,0.49,0.0,1.0
1180.34,1964.0,0.32,51.05,2.31,13.86,12.44,6.54,10.74,2.75,0.13,0.17,0.0,0.0,0.0,0.0,1.0
4102.34,1968.0,1.35,49.84,1.06,17.06,8.66,8.39,11.96,2.84,0.1,0.1,0.0,0.0,0.0,0.0,1.0
6088.97,1976.0,0.98,48.97,0.87,21.09,6.45,6.4,13.98,2.04,0.11,0.08,0.0,0.0,0.0,0.0,1.0
5899.27,1977.0,0.74,50.56,1.57,15.06,10.33,7.6,11.97,2.62,0.12,0.17,0.0,0.0,0.0,0.0,1.0
9497.36,1982.0,2.82,48.3,0.04,1.62,0.0,48.52,1.28,0.18,0.04,0.01,0.0,0.0,0.0,0.0,1.0
6273.29,1989.0,1.76,49.0,1.63,16.43,9.96,7.46,12.36,2.55,0.36,0.25,0.0,0.0,0.0,0.0,1.0
3211.61,1948.0,0.97,50.62,2.12,14.06,11.85,7.06,11.31,2.65,0.11,0.22,0.0,0.0,0.0,0.0,1.0
6190.88,1949.0,-4.65,53.48,0.29,14.06,7.86,10.61,12.73,0.84,0.1,0.03,0.0,0.0,0.0,0.0,1.0
3129.16,1950.0,3.27,53.44,1.02,19.38,0.0,9.97,13.63,2.45,0.03,0.0,0.0,0.07,0.0,0.0,1.0
9884.85,1956.0,1.72,52.9,0.96,17.01,7.33,6.32,9.0,3.36,1.26,0.36,0.0,1.49,0.0,0.0,1.0
8311.69,1966.0,-3.51,51.07,1.08,15.26,8.93,7.91,12.93,2.62,0.12,0.07,0.0,0.0,0.0,0.0,1.0
3921.28,1967.0,-2.67,57.48,1.59,17.38,0.0,8.12,11.52,3.43,0.43,0.0,0.0,0.0,0.05,0.0,1.0
11521.62,1989.0,3.83,50.75,1.58,15.39,9.76,7.51,11.52,3.17,0.12,0.2,0.0,0.0,0.0,0.0,1.0
5249.81,1991.0,2.65,50.32,1.42,15.06,9.75,8.28,12.23,2.68,0.12,0.14,0.0,0.0,0.0,0.0,1.0
5636.39,1992.0,4.55,48.22,0.83,14.46,8.04,12.22,10.07,2.76,0.8,0.3,0.0,1.48,0.83,0.0,1.0
7496.01,1945.0,-4.02,53.92,0.37,16.56,0.0,11.26,15.29,2.51,0.03,0.01,0.0,0.0,0.05,0.0,1.0
1671.35,1948.0,-0.58,55.82,0.06,2.51,0.0,20.24,20.69,0.04,0.0,0.0,0.0,0.0,0.63,0.0,1.0
1583.44,1949.0,-3.44,51.39,2.64,13.51,13.04,5.72,10.26,2.98,0.2,0.25,0.0,0.0,0.0,0.0,1.0
5686.6,1954.0,-3.93,56.88,0.66,18.3,0.0,7.39,11.98,2.22,0.5,0.08,0.0,1.99,0.0,0.0,1.0
