Pressure(System_main),Temperature(System_main),logfO2-QFM(System_main),mass (gm)(olivine),tephroite(olivine),fayalite(olivine),ni-olivine(olivine),monticellite(olivine),forsterite(olivine),mass (gm)(orthopyroxene),diopside(orthopyroxene),clinoenstatite(orthopyroxene),hedenbergite(orthopyroxene),alumino-buffonite(orthopyroxene),buffonite(orthopyroxene),essenite(orthopyroxene),jadeite(orthopyroxene),mass (gm)(clinopyroxene),diopside(clinopyroxene),clinoenstatite(clinopyroxene),hedenbergite(clinopyroxene),alumino-buffonite(clinopyroxene),buffonite(clinopyroxene),essenite(clinopyroxene),jadeite(clinopyroxene),mass (gm)(spinel),chromite(spinel),hercynite(spinel),magnetite(spinel),spinel(spinel),ulvospinel(spinel),mass (gm)(plagioclase),albite(plagioclase),anorthite(plagioclase),highsanidine(plagioclase),mass (gm)(k-feldspar),albite(k-feldspar),anorthite(k-feldspar),sanidine(k-feldspar),mass (gm)(garnet),almandine(garnet),grossular(garnet),pyrope(garnet),mass (gm)(nepheline),na-nepheline(nepheline),k-nepheline(nepheline),vc-nepheline(nepheline),ca-nepheline(nepheline),mass (gm)(leucite),leucite(leucite),analcime(leucite),na-leucite(leucite),mass (gm)(biotite),annite(biotite),phlogopite(biotite),mass (gm)(rhm-oxide),geikielite(rhm-oxide),hematite(rhm-oxide),ilmenite(rhm-oxide),pyrophanite(rhm-oxide),corundum(rhm-oxide),mass (gm)(alloy-solid),Fe-metal(alloy-solid),Ni-metal(alloy-solid),mass (gm)(alloy-liquid),Fe-liquid(alloy-liquid),Ni-liquid(alloy-liquid),mass (gm)(apatite),mass (gm)(whitlockite),mass (gm)(quartz),mass (gm)(tridymite),mass (gm)(cristobalite),mass (gm)(amphibole),mass (gm)(muscovite),mass (gm)(fluid),liq mass (gm)(melts-liquid),wt% SiO2(melts-liquid),wt% TiO2(melts-liquid),wt% Al2O3(melts-liquid),wt% FeO(melts-liquid),wt% MgO(melts-liquid),wt% CaO(melts-liquid),wt% Na2O(melts-liquid),wt% K2O(melts-liquid),wt% P2O5(melts-liquid),wt% MnO(melts-liquid),wt% H2O(melts-liquid),wt% Cr2O3(melts-liquid),wt% NiO(melts-liquid),wt% Fe2O3(melts-liquid),viscocity(System_main),H(System_main),Cp(System_main),S(system_main),V(System_main),dVdP*10^6(System_main),dVdP*10^6(System_main),rho (gm/cc)(olivine),H(olivine),S (J/K)(olivine),V (cc)(olivine),rho (gm/cc)(orthopyroxene),H(orthopyroxene),S (J/K)(orthopyroxene),V (cc)(orthopyroxene),rho (gm/cc)(clinopyroxene),H(clinopyroxene),S (J/K)(clinopyroxene),V (cc)(clinopyroxene),rho (gm/cc)(spinel),H(spinel),S (J/K)(spinel),V (cc)(spinel),rho (gm/cc)(plagioclase),H(plagioclase),S (J/K)(plagioclase),V (cc)(plagioclase),rho (gm/cc)(alkali-feldspar),H(alkali-feldspar),S (J/K)(alkali-feldspar),V (cc)(alkali-feldspar),rho (gm/cc)(garnet),H(garnet),S (J/K)(garnet),V (cc)(garnet),rho (gm/cc)(nepheline),H(nepheline),S (J/K)(nepheline),V (cc)(nepheline),rho (gm/cc)(leucite),H(leucite),S (J/K)(leucite),V (cc)(leucite),rho (gm/cc)(biotite),H(biotite),S (J/K)(biotite),V (cc)(biotite),rho (gm/cc)(rhm-oxide),H(rhm-oxide),S (J/K)(rhm-oxide),V (cc)(rhm-oxide),rho (gm/cc)(alloy-solid),H(alloy-solid),S (J/K)(alloy-solid),V (cc)(alloy-solid),rho (gm/cc)(alloy-liquid),H(alloy-liquid),S (J/K)(alloy-liquid),V (cc)(alloy-liquid),rho (gm/cc)(apatite),H(apatite),S (J/K)(apatite),V (cc)(apatite),rho (gm/cc)(whitlockite),H(whitlockite),S (J/K)(whitlockite),V (cc)(whitlockite),rho (gm/cc)(quartz),H(quartz),S (J/K)(quartz),V (cc)(quartz),rho (gm/cc)(tridymite),H(tridymite),S (J/K)(tridymite),V (cc)(tridymite),rho (gm/cc)(cristobalite),H(cristobalite),S (J/K)(cristobalite),V (cc)(cristobalite),rho (gm/cc)(amphibole),H(amphibole),S (J/K)(amphibole),V (cc)(amphibole),rho (gm/cc)(muscovite),H(muscovite),S (J/K)(muscovite),V (cc)(muscovite),rho (gm/cc)(fluid),H(fluid),S (J/K)(fluid),V (cc)(fluid),rho (gm/cc)(melts-liquid),liq vis (log 10 poise),liq H (kJ),liq S (J/K),liq V (cc)
5738.56,1005.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0241,-0.493289,0.982484,0.375632,0.066334,-0.051908,0.116582,0.004166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,-0.116338,0.79038,0.253382,0.072576,0.2289,0.69969,0.26014,0.04017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.174269048734,68.2196,0.6098,18.5712,1.1612,0.8676,1.5571,3.125,3.3163,0.2218,0.0,1.6524,0.0,0.0,0.6982,6.236,-1199649.898735,122.790718,233.032051,37.098538,-347.052517,3077.090712,0.0,0.0,0.0,0.0,3.3195,-0.299,0.054,0.007,0.0,0.0,0.0,0.0,4.7264,-0.083,0.032,0.003,2.6016,-3.134,0.538,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4371,6.2356,-1196.1334434093,232.4081668756,36.999927634992
5738.56,1004.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0238,-0.493696,0.982556,0.376154,0.066363,-0.051905,0.116363,0.004164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,0.0,-0.116067,0.79048,0.252704,0.072883,0.2273,0.700616,0.25901,0.040374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.910695787587,68.251,0.611,18.5629,1.1533,0.8623,1.5479,3.1136,3.3243,0.2224,0.0,1.6572,0.0,0.0,0.694,6.247,-1196361.905539,122.411375,232.264753,36.994203,-346.387484,3069.927599,0.0,0.0,0.0,0.0,3.3197,-0.296,0.054,0.007,0.0,0.0,0.0,0.0,4.7273,-0.082,0.032,0.003,2.6015,-3.112,0.534,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4368,6.2472,-1192.8709922346,231.64571268206,36.896309496432
5738.56,1003.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0236,-0.494103,0.982629,0.376677,0.066393,-0.051902,0.116145,0.004162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157,0.0,-0.115795,0.790577,0.252027,0.073191,0.2257,0.701536,0.257885,0.040578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.649099315133,68.2824,0.6123,18.5547,1.1454,0.8571,1.5387,3.1023,3.3322,0.2231,0.0,1.662,0.0,0.0,0.6898,6.259,-1193098.399335,122.034901,231.502949,36.890619,-345.726766,3062.814935,0.0,0.0,0.0,0.0,3.32,-0.293,0.053,0.007,0.0,0.0,0.0,0.0,4.7283,-0.081,0.031,0.003,2.6013,-3.091,0.53,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4366,6.2587,-1189.6327787426,230.88870435067,36.793435544157
5738.56,1002.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0233,-0.49451,0.982701,0.377199,0.066422,-0.0519,0.115927,0.00416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155,0.0,-0.115524,0.790673,0.251353,0.073498,0.2242,0.702452,0.256765,0.040783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.389460091393,68.3135,0.6136,18.5466,1.1376,0.8519,1.5296,3.0909,3.34,0.2237,0.0,1.6669,0.0,0.0,0.6856,6.27,-1189859.141157,121.661269,230.746584,36.78778,-345.070325,3055.752199,0.0,0.0,0.0,0.0,3.3202,-0.29,0.052,0.007,0.0,0.0,0.0,0.0,4.7292,-0.08,0.031,0.003,2.6012,-3.07,0.526,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4363,6.2702,-1186.4185673875,230.13708753342,36.691298597715
5738.56,1001.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0231,-0.494917,0.982773,0.377721,0.066453,-0.051897,0.11571,0.004158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153,0.0,-0.115254,0.790767,0.250681,0.073806,0.2226,0.703362,0.255649,0.040989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.131758843347,68.3445,0.6149,18.5384,1.1299,0.8467,1.5206,3.0796,3.3479,0.2244,0.0,1.6717,0.0,0.0,0.6814,6.282,-1186643.895324,121.29045,229.995605,36.685676,-344.418122,3048.738876,0.0,0.0,0.0,0.0,3.3205,-0.287,0.052,0.007,0.0,0.0,0.0,0.0,4.7302,-0.08,0.031,0.003,2.601,-3.049,0.522,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.436,6.2818,-1183.2281258419,229.39080861792,36.589891573763
5738.56,1000.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0229,-0.495325,0.982844,0.378243,0.066483,-0.051896,0.115494,0.004157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,-0.114983,0.790858,0.250011,0.074114,0.2211,0.704268,0.254538,0.041195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.875976561511,68.3753,0.6161,18.5304,1.1222,0.8416,1.5117,3.0682,3.3557,0.225,0.0,1.6765,0.0,0.0,0.6773,6.293,-1183452.429375,120.922414,229.249957,36.584303,-343.77012,3041.77446,0.0,0.0,0.0,0.0,3.3207,-0.285,0.051,0.007,0.0,0.0,0.0,0.0,4.7311,-0.079,0.03,0.003,2.6009,-3.028,0.519,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4357,6.2933,-1180.0612249576,228.64981471775,36.489207484894
5738.56,999.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0226,-0.495733,0.982916,0.378765,0.066514,-0.051894,0.115278,0.004155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,-0.114712,0.790948,0.249342,0.074422,0.2196,0.705168,0.253431,0.041401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.622094495044,68.406,0.6174,18.5223,1.1145,0.8365,1.5028,3.0567,3.3635,0.2257,0.0,1.6813,0.0,0.0,0.6732,6.305,-1180284.514033,120.557135,228.509589,36.483652,-343.126282,3034.85845,0.0,0.0,0.0,0.0,3.321,-0.282,0.051,0.007,0.0,0.0,0.0,0.0,4.732,-0.078,0.03,0.003,2.6008,-3.007,0.515,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4354,6.3048,-1176.9176387058,227.91405365908,36.389239437833
5738.56,998.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0224,-0.496142,0.982987,0.379287,0.066544,-0.051893,0.115064,0.004153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149,0.0,-0.114442,0.791036,0.248676,0.07473,0.218,0.706064,0.252328,0.041608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.370094147749,68.4365,0.6186,18.5143,1.1069,0.8315,1.494,3.0453,3.3713,0.2263,0.0,1.6861,0.0,0.0,0.6691,6.316,-1177139.92314,120.194585,227.774447,36.383717,-342.486573,3027.990353,0.0,0.0,0.0,0.0,3.3212,-0.279,0.05,0.007,0.0,0.0,0.0,0.0,4.7329,-0.077,0.03,0.003,2.6006,-2.987,0.511,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4351,6.3163,-1173.7971441287,227.18347396959,36.289980632003
5738.56,997.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0222,-0.496551,0.983058,0.379809,0.066575,-0.051892,0.11485,0.004151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147,0.0,-0.114171,0.791122,0.248012,0.075038,0.2166,0.706955,0.25123,0.041815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.119957273737,68.4668,0.6199,18.5064,1.0994,0.8265,1.4852,3.0339,3.3791,0.227,0.0,1.6909,0.0,0.0,0.665,6.328,-1174018.433611,119.834737,227.044481,36.284491,-341.850956,3021.169682,0.0,0.0,0.0,0.0,3.3215,-0.276,0.05,0.007,0.0,0.0,0.0,0.0,4.7339,-0.076,0.029,0.003,2.6005,-2.966,0.507,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4348,6.3278,-1170.6995212872,226.45802486655,36.19142435795
5738.56,996.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-0.49696,0.983129,0.380331,0.066607,-0.051892,0.114637,0.004149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146,0.0,-0.113901,0.791206,0.247349,0.075346,0.2151,0.707841,0.250137,0.042023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.871665873436,68.497,0.6211,18.4985,1.0919,0.8215,1.4765,3.0224,3.3868,0.2276,0.0,1.6957,0.0,0.0,0.661,6.339,-1170919.825385,119.477563,226.319639,36.185967,-341.219396,3014.395959,0.0,0.0,0.0,0.0,3.3217,-0.273,0.049,0.007,0.0,0.0,0.0,0.0,4.7348,-0.075,0.029,0.003,2.6003,-2.946,0.504,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4346,6.3393,-1167.6245532127,225.73765624576,36.093563995908
5738.56,995.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0218,-0.497369,0.983199,0.380853,0.066638,-0.051892,0.114424,0.004147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0,-0.113631,0.791288,0.246689,0.075654,0.2136,0.708722,0.249047,0.042231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.625202189456,68.527,0.6224,18.4906,1.0844,0.8165,1.4679,3.0109,3.3946,0.2282,0.0,1.7004,0.0,0.0,0.657,6.351,-1167843.881369,119.123039,225.599872,36.088138,-340.591859,3007.668709,0.0,0.0,0.0,0.0,3.3219,-0.271,0.049,0.007,0.0,0.0,0.0,0.0,4.7357,-0.075,0.029,0.003,2.6002,-2.926,0.5,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4343,6.3508,-1164.572025857,225.02231867018,35.996393014287
5738.56,994.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0215,-0.497779,0.983269,0.381374,0.06667,-0.051892,0.114213,0.004145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143,0.0,-0.113361,0.791368,0.24603,0.075963,0.2122,0.709598,0.247963,0.042439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.3805487029,68.5569,0.6236,18.4828,1.077,0.8116,1.4594,2.9994,3.4023,0.2289,0.0,1.7052,0.0,0.0,0.653,6.362,-1164790.387396,118.771137,224.885131,35.990999,-339.968308,3000.987466,0.0,0.0,0.0,0.0,3.3222,-0.268,0.048,0.006,0.0,0.0,0.0,0.0,4.7366,-0.074,0.028,0.003,2.6,-2.907,0.497,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.434,6.3623,-1161.5417280486,224.3119633597,35.899904968363
5738.56,993.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0213,-0.498189,0.983339,0.381896,0.066702,-0.051892,0.114002,0.004143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141,0.0,-0.113091,0.791447,0.245373,0.076271,0.2107,0.71047,0.246882,0.042648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.137688129395,68.5866,0.6249,18.475,1.0696,0.8067,1.4509,2.9879,3.4099,0.2295,0.0,1.7099,0.0,0.0,0.649,6.374,-1161759.132175,118.421832,224.175366,35.894542,-339.348712,2994.351768,0.0,0.0,0.0,0.0,3.3224,-0.266,0.048,0.006,0.0,0.0,0.0,0.0,4.7375,-0.073,0.028,0.003,2.5999,-2.887,0.493,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4337,6.3738,-1158.5334514437,223.60654218023,35.804093498825
5738.56,992.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0211,-0.4986,0.983409,0.382418,0.066734,-0.051893,0.113791,0.00414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,-0.112822,0.791523,0.244718,0.07658,0.2093,0.711336,0.245806,0.042858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.896603414844,68.6161,0.6261,18.4673,1.0623,0.8019,1.4424,2.9764,3.4176,0.2302,0.0,1.7147,0.0,0.0,0.6451,6.385,-1158749.907246,118.075099,223.470529,35.798762,-338.733035,2987.761162,0.0,0.0,0.0,0.0,3.3227,-0.263,0.047,0.006,0.0,0.0,0.0,0.0,4.7384,-0.072,0.028,0.003,2.5998,-2.868,0.49,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4335,6.3853,-1155.5469904753,222.90600763203,35.708952330231
