Pressure(System_main),Temperature(System_main),logfO2-QFM(System_main),mass(System_main),F(System_main),viscosity(System_main),H(System_main),Cp(System_main),S(System_main),V(System_main),dVdP*10^6(System_main),dVdT*10^6(System_main),mass (gm)(olivine),forsterite(olivine),fayalite(olivine),monticellite(olivine),tephroite(olivine),ni-olivine(olivine),rho (gm/cc)(olivine),H (kJ)(olivine),S (J/K)(olivine),V (cc)(olivine),mass (gm)(orthopyroxene),diopside(orthopyroxene),clinoenstatite(orthopyroxene),hedenbergite(orthopyroxene),alumino-buffonite(orthopyroxene),buffonite(orthopyroxene),essenite(orthopyroxene),jadeite(orthopyroxene),rho (gm/cc)(orthopyroxene),H (kJ)(orthopyroxene),S (J/K)(orthopyroxene),V (cc)(orthopyroxene),mass (gm)(clinopyroxene),diopside(clinopyroxene),clinoenstatite(clinopyroxene),hedenbergite(clinopyroxene),alumino-buffonite(clinopyroxene),buffonite(clinopyroxene),essenite(clinopyroxene),jadeite(clinopyroxene),rho (gm/cc)(clinopyroxene),H (kJ)(clinopyroxene),S (J/K)(clinopyroxene),V (cc)(clinopyroxene),mass (gm)(spinel),chromite(spinel),hercynite(spinel),magnetite(spinel),spinel(spinel),ulvospinel(spinel),rho (gm/cc)(spinel),H (kJ)(spinel),S (J/K)(spinel),V (cc)(spinel),mass (gm)(plagioclase),albite(plagioclase),anorthite(plagioclase),sanidine(plagioclase),rho (gm/cc)(plagioclase),H (kJ)(plagioclase),S (J/K)(plagioclase),V (cc)(plagioclase),mass (gm)(k-feldspar),albite(k-feldspar),anorthite(k-feldspar),sanidine(k-feldspar),rho (gm/cc)(k-feldspar),H (kJ)(k-feldspar),S (J/K)(k-feldspar),V (cc)(k-feldspar),mass (gm)(garnet),almandine(garnet),grossular(garnet),pyrope(garnet),rho (gm/cc)(garnet),H (kJ)(garnet),S (J/K)(garnet),V (cc)(garnet),mass (gm)(nepheline),na-nepheline(nepheline),k-nepheline(nepheline),vc-nepheline(nepheline),ca-nepheline(nepheline),rho (gm/cc)(nepheline),H (kJ)(nepheline),S (J/K)(nepheline),V (cc)(nepheline),mass (gm)(leucite),leucite(leucite),analcime(leucite),na-leucite(leucite),rho (gm/cc)(leucite),H (kJ)(leucite),S (J/K)(leucite),V (cc)(leucite),mass (gm)(analcime),leucite(analcime),analcime(analcime),na-leucite(analcime),rho (gm/cc)(analcime),H (kJ)(analcime),S (J/K)(analcime),V (cc)(analcime),mass (gm)(biotite),annite(biotite),phlogopite(biotite),rho (gm/cc)(biotite),H (kJ)(biotite),S (J/K)(biotite),V (cc)(biotite),mass (gm)(rhm-oxide),geikielite(rhm-oxide),hematite(rhm-oxide),ilmenite(rhm-oxide),pyrophanite(rhm-oxide),corundum(rhm-oxide),rho (gm/cc)(rhm-oxide),H (kJ)(rhm-oxide),S (J/K)(rhm-oxide),V (cc)(rhm-oxide),mass (gm)(alloy-solid),Fe-metal(alloy-solid),Ni-metal(alloy-solid),rho (gm/cc)(alloy-solid),H (kJ)(alloy-solid),S (J/K)(alloy-solid),V (cc)(alloy-solid),mass (gm)(apatite),rho (gm/cc)(apatite),H (kJ)(apatite),S (J/K)(apatite),V (cc)(apatite),mass (gm)(whitlockite),rho (gm/cc)(whitlockite),H (kJ)(whitlockite),S (J/K)(whitlockite),V (cc)(whitlockite),mass (gm)(quartz),rho (gm/cc)(quartz),H (kJ)(quartz),S (J/K)(quartz),V (cc)(quartz),mass (gm)(tridymite),rho (gm/cc)(tridymite),H (kJ)(tridymite),S (J/K)(tridymite),V (cc)(tridymite),mass (gm)(cristobalite),rho (gm/cc)(cristobalite),H (kJ)(cristobalite),S (J/K)(cristobalite),V (cc)(cristobalite),mass (gm)(muscovite),rho (gm/cc)(muscovite),H (kJ)(muscovite),S (J/K)(muscovite),V (cc)(muscovite),mass (gm)(fluid),rho (gm/cc)(fluid),H (kJ)(fluid),S (J/K)(fluid),V (cc)(fluid),liq mass (gm)(melts-liquid),wt% SiO2(melts-liquid),wt% TiO2(melts-liquid),wt% Al2O3(melts-liquid),wt% FeO(melts-liquid),wt% MgO(melts-liquid),wt% CaO(melts-liquid),wt% Na2O(melts-liquid),wt% K2O(melts-liquid),wt% P2O5(melts-liquid),wt% MnO(melts-liquid),wt% H2O(melts-liquid),wt% Cr2O3(melts-liquid),wt% NiO(melts-liquid),wt% Fe2O3(melts-liquid),liq rho (gm/cc)(melts-liquid),liq vis (log 10 poise)(melts-liquid),liq H (kJ)(melts-liquid),liq S (J/K)(melts-liquid),liq V (cc)(melts-liquid)
3333.33,1238.0,-1.0,100.094501,1.0,2.039,-1227097.291024,152.763783,272.733185,36.888246,-206.27706,2705.672434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09450089685,48.5042,1.009,17.5734,7.5142,9.0714,12.4083,2.6375,0.03,0.0799,0.0,0.1998,0.03,0.0,0.9423,2.7135,2.0389,-1227.0972910236,272.73318542047,36.888246415733
3333.33,1237.0,-1.0,100.09453,0.9980479398319868,2.041,-1227317.358507,152.710431,272.587843,36.883347,-205.935672,2702.925472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1954,0.200778,0.798794,0.000427,2.6802,-2.667,0.483,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.899139852849,48.505,1.011,17.5425,7.5286,9.0892,12.4007,2.6382,0.03,0.0801,0.0,0.2002,0.03,0.0,0.9445,2.7139,2.0409,-1224.6505186128,272.10492850606,36.810444615739
3333.33,1236.0,-1.0,100.094312,0.9560260833674881,2.043,-1229155.024479,151.250519,271.368463,36.723915,-200.414374,2653.237092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.821,0.481303,0.229984,0.146348,0.105859,-0.089914,0.112083,0.014337,3.2079,-36.3,6.752,0.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5805,0.204525,0.795031,0.000444,2.6795,-21.573,3.906,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.692773286855,48.4206,1.0469,17.6721,7.7196,8.9721,12.139,2.7148,0.0312,0.0836,0.0,0.209,0.0314,0.0,0.9598,2.7143,2.0426,-1171.2820960722,260.71037297456,35.254660814759
3333.33,1235.0,-1.0,97.275399,0.9665643349785945,2.043,-1193681.964155,147.293963,264.091119,35.7874,-197.380812,2594.619493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9391,0.473888,0.235055,0.148585,0.105835,-0.089643,0.111867,0.014413,3.2086,-12.079,2.248,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3134,0.206675,0.792871,0.000454,2.6791,-31.578,5.716,0.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.022930944328,48.3903,1.0625,17.6734,7.8087,8.9563,12.0371,2.7424,0.0317,0.0851,0.0,0.2127,0.0319,0.0,0.968,2.715,2.0426,-1150.0256562103,256.12705976921,34.631241576259
3333.33,1234.0,-1.0,96.338432,0.9591084974454571,2.042,-1182408.979324,145.621397,261.331923,35.439229,-194.887013,2562.130474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115,0.466182,0.240348,0.150902,0.105807,-0.089374,0.11165,0.014484,3.2093,-11.72,2.182,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0279,0.20881,0.790727,0.000463,2.6788,-41.332,7.481,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.399008633304,48.359,1.0782,17.6748,7.8978,8.9402,11.9365,2.7697,0.0322,0.0866,0.0,0.2165,0.0325,0.0,0.9761,2.7156,2.0425,-1129.3569134181,251.66947872517,34.024877288764
3333.33,1233.0,-1.0,95.428995,0.9516852262681327,2.042,-1171474.864318,143.996797,258.651683,35.101232,-192.455318,2530.537956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8855,0.458156,0.245887,0.153308,0.105773,-0.089105,0.111431,0.014551,3.21,-11.381,2.119,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7251,0.210928,0.788599,0.000472,2.6784,-50.852,9.202,1.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.81836424897,48.3266,1.094,17.6762,7.987,8.9237,11.8374,2.7968,0.0327,0.0881,0.0,0.2202,0.033,0.0,0.9843,2.7163,2.0423,-1109.2420867883,247.33044522051,33.434588555485
3333.33,1232.0,-1.0,94.545576,0.944098087325242,2.042,-1160868.874929,142.409491,256.040986,34.772016,-190.061439,2499.397511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8724,0.449809,0.251657,0.155823,0.105725,-0.088827,0.1112,0.014612,3.2108,-11.206,2.088,0.272,0.0076,0.195784,-0.047782,0.05497,0.784526,0.012503,3.8697,-0.086,0.018,0.002,4.4053,0.213062,0.786456,0.000482,2.6781,-60.142,10.88,1.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.260297203836,48.2968,1.11,17.677,8.0761,8.9047,11.7397,2.8243,0.0332,0.0896,0.0,0.2241,0.0321,0.0,0.9924,2.7169,2.0424,-1089.4353219079,243.05494031185,32.853389557835
3333.33,1231.0,-1.0,93.674652,0.927279656715251,2.051,-1150728.620212,140.522564,253.259527,34.448199,-186.586304,2453.686503,0.5377,0.835696,0.152044,0.01226,0.0,0.0,3.2571,-6.606,1.319,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4576,0.452265,0.247533,0.156669,0.106017,-0.088445,0.111165,0.014797,3.2118,-5.877,1.095,0.142,0.0053,0.202528,-0.051033,0.056455,0.778844,0.013205,3.8819,-0.06,0.012,0.001,5.8114,0.215612,0.783892,0.000496,2.6776,-79.342,14.351,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.862598747084,48.3252,1.139,17.6042,8.1902,8.7794,11.7051,2.8603,0.034,0.0921,0.0,0.2302,0.0334,0.0,1.0069,2.7171,2.0505,-1058.8445080252,236.48219256637,31.968895768976
3333.33,1230.0,-1.0,93.218856,0.9126688745531331,2.054,-1145697.268435,139.363786,251.622593,34.256128,-184.009953,2423.873094,0.7449,0.834181,0.153594,0.012225,0.0,0.0,3.2591,-9.142,1.827,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6556,0.448367,0.249228,0.158488,0.106121,-0.088132,0.11102,0.014908,3.2127,-8.415,1.568,0.204,0.0084,0.203055,-0.050305,0.057161,0.776414,0.013675,3.8852,-0.094,0.02,0.002,6.7321,0.217879,0.781614,0.000507,2.6772,-91.916,16.622,2.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.077948676844,48.3178,1.1604,17.5751,8.2885,8.7185,11.6348,2.8903,0.0346,0.094,0.0,0.2351,0.0334,0.0,1.0175,2.7176,2.0537,-1036.1313792025,231.58682917755,31.306796330219
3333.33,1229.0,-1.0,92.565111,0.90052213358351,2.057,-1138100.745238,137.989042,249.530174,34.004251,-181.465074,2392.23271,0.9446,0.832668,0.155142,0.012191,0.0,0.0,3.2611,-11.58,2.315,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6304,0.444481,0.250907,0.160303,0.106235,-0.087823,0.11088,0.015018,3.2136,-8.088,1.507,0.196,0.0113,0.203546,-0.049561,0.057869,0.773989,0.014156,3.8885,-0.127,0.026,0.003,7.6219,0.220121,0.77936,0.000519,2.6769,-104.07,18.816,2.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.356931055896,48.3093,1.1817,17.5461,8.3864,8.6585,11.5657,2.9198,0.0352,0.096,0.0,0.2399,0.0334,0.0,1.028,2.718,2.0568,-1014.2369123707,226.86571891343,30.668193439337
3333.33,1228.0,-1.0,91.936607,0.8886136946881695,2.06,-1130806.151187,136.666121,247.515122,33.761959,-179.004313,2361.739269,1.1373,0.831157,0.156687,0.012156,0.0,0.0,3.2631,-13.926,2.786,0.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6065,0.440608,0.25257,0.162112,0.106358,-0.087519,0.110745,0.015126,3.2145,-7.778,1.449,0.189,0.0142,0.204003,-0.048801,0.05858,0.771567,0.01465,3.8917,-0.159,0.033,0.004,8.4825,0.22234,0.777129,0.00053,2.6765,-115.826,20.937,3.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.69612763513,48.2999,1.2032,17.5171,8.4838,8.5992,11.4976,2.9488,0.0358,0.0979,0.0,0.2448,0.0334,0.0,1.0385,2.7185,2.0597,-993.11704666097,222.30952050568,30.0518273189
3333.33,1227.0,-1.0,91.33196,0.8769368933764994,2.062,-1123796.798249,135.392209,245.573226,33.528728,-176.623295,2332.331337,1.3233,0.829648,0.158229,0.012123,0.0,0.0,3.2651,-16.185,3.24,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5839,0.436748,0.254216,0.163917,0.10649,-0.08722,0.110614,0.015234,3.2153,-7.486,1.395,0.182,0.017,0.204426,-0.048025,0.059294,0.76915,0.015155,3.895,-0.19,0.04,0.004,9.3153,0.224535,0.774923,0.000542,2.6761,-127.206,22.989,3.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.092364971744,48.2894,1.2247,17.4882,8.5808,8.5407,11.4307,2.9773,0.0364,0.0999,0.0,0.2497,0.0334,0.0,1.0488,2.719,2.0625,-972.73088193116,217.90956126232,29.456528505239
3333.33,1226.0,-1.0,90.749885,0.8654853139437811,2.065,-1117057.195972,134.164694,243.700575,33.304073,-174.317952,2303.951817,1.503,0.828141,0.159769,0.01209,0.0,0.0,3.2671,-18.361,3.677,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5626,0.432903,0.255844,0.165716,0.106632,-0.086925,0.110488,0.015341,3.2162,-7.209,1.344,0.175,0.0198,0.204816,-0.047235,0.06001,0.766736,0.015673,3.8982,-0.22,0.046,0.005,10.1219,0.226706,0.77274,0.000554,2.6757,-138.227,24.976,3.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.542692739416,48.278,1.2463,17.4594,8.6773,8.483,11.3648,3.0053,0.037,0.1019,0.0,0.2546,0.0334,0.0,1.0591,2.7195,2.0651,-953.0403982656,213.65777785222,28.881209835699
3333.33,1225.0,-1.0,90.189188,0.8542527799019473,2.068,-1110572.949585,132.981143,241.893534,33.08754,-172.084501,2276.547574,1.6767,0.826635,0.161308,0.012057,0.0,0.0,3.2691,-20.46,4.1,0.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5423,0.429073,0.257454,0.167509,0.106784,-0.086635,0.110367,0.015448,3.2171,-6.946,1.295,0.169,0.0224,0.205172,-0.04643,0.060729,0.764325,0.016205,3.9014,-0.249,0.052,0.006,10.9034,0.228853,0.770581,0.000565,2.6754,-148.907,26.9,4.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.044364702383,48.2656,1.2679,17.4306,8.7735,8.426,11.2999,3.0327,0.0376,0.1038,0.0,0.2596,0.0334,0.0,1.0694,2.72,2.0676,-934.01021045802,209.54666433646,28.324859443588
