Pressure(System_main),Temperature(System_main),logfO2-QFM(System_main),mass(System_main),F(System_main),viscosity(System_main),H(System_main),Cp(System_main),S(System_main),V(System_main),dVdP*10^6(System_main),dVdT*10^6(System_main),mass (gm)(olivine),forsterite(olivine),fayalite(olivine),monticellite(olivine),tephroite(olivine),ni-olivine(olivine),rho (gm/cc)(olivine),H (kJ)(olivine),S (J/K)(olivine),V (cc)(olivine),mass (gm)(orthopyroxene),diopside(orthopyroxene),clinoenstatite(orthopyroxene),hedenbergite(orthopyroxene),alumino-buffonite(orthopyroxene),buffonite(orthopyroxene),essenite(orthopyroxene),jadeite(orthopyroxene),rho (gm/cc)(orthopyroxene),H (kJ)(orthopyroxene),S (J/K)(orthopyroxene),V (cc)(orthopyroxene),mass (gm)(clinopyroxene),diopside(clinopyroxene),clinoenstatite(clinopyroxene),hedenbergite(clinopyroxene),alumino-buffonite(clinopyroxene),buffonite(clinopyroxene),essenite(clinopyroxene),jadeite(clinopyroxene),rho (gm/cc)(clinopyroxene),H (kJ)(clinopyroxene),S (J/K)(clinopyroxene),V (cc)(clinopyroxene),mass (gm)(spinel),chromite(spinel),hercynite(spinel),magnetite(spinel),spinel(spinel),ulvospinel(spinel),rho (gm/cc)(spinel),H (kJ)(spinel),S (J/K)(spinel),V (cc)(spinel),mass (gm)(plagioclase),albite(plagioclase),anorthite(plagioclase),sanidine(plagioclase),rho (gm/cc)(plagioclase),H (kJ)(plagioclase),S (J/K)(plagioclase),V (cc)(plagioclase),mass (gm)(k-feldspar),albite(k-feldspar),anorthite(k-feldspar),sanidine(k-feldspar),rho (gm/cc)(k-feldspar),H (kJ)(k-feldspar),S (J/K)(k-feldspar),V (cc)(k-feldspar),mass (gm)(garnet),almandine(garnet),grossular(garnet),pyrope(garnet),rho (gm/cc)(garnet),H (kJ)(garnet),S (J/K)(garnet),V (cc)(garnet),mass (gm)(nepheline),na-nepheline(nepheline),k-nepheline(nepheline),vc-nepheline(nepheline),ca-nepheline(nepheline),rho (gm/cc)(nepheline),H (kJ)(nepheline),S (J/K)(nepheline),V (cc)(nepheline),mass (gm)(leucite),leucite(leucite),analcime(leucite),na-leucite(leucite),rho (gm/cc)(leucite),H (kJ)(leucite),S (J/K)(leucite),V (cc)(leucite),mass (gm)(analcime),leucite(analcime),analcime(analcime),na-leucite(analcime),rho (gm/cc)(analcime),H (kJ)(analcime),S (J/K)(analcime),V (cc)(analcime),mass (gm)(biotite),annite(biotite),phlogopite(biotite),rho (gm/cc)(biotite),H (kJ)(biotite),S (J/K)(biotite),V (cc)(biotite),mass (gm)(rhm-oxide),geikielite(rhm-oxide),hematite(rhm-oxide),ilmenite(rhm-oxide),pyrophanite(rhm-oxide),corundum(rhm-oxide),rho (gm/cc)(rhm-oxide),H (kJ)(rhm-oxide),S (J/K)(rhm-oxide),V (cc)(rhm-oxide),mass (gm)(alloy-solid),Fe-metal(alloy-solid),Ni-metal(alloy-solid),rho (gm/cc)(alloy-solid),H (kJ)(alloy-solid),S (J/K)(alloy-solid),V (cc)(alloy-solid),mass (gm)(apatite),rho (gm/cc)(apatite),H (kJ)(apatite),S (J/K)(apatite),V (cc)(apatite),mass (gm)(whitlockite),rho (gm/cc)(whitlockite),H (kJ)(whitlockite),S (J/K)(whitlockite),V (cc)(whitlockite),mass (gm)(quartz),rho (gm/cc)(quartz),H (kJ)(quartz),S (J/K)(quartz),V (cc)(quartz),mass (gm)(tridymite),rho (gm/cc)(tridymite),H (kJ)(tridymite),S (J/K)(tridymite),V (cc)(tridymite),mass (gm)(cristobalite),rho (gm/cc)(cristobalite),H (kJ)(cristobalite),S (J/K)(cristobalite),V (cc)(cristobalite),mass (gm)(muscovite),rho (gm/cc)(muscovite),H (kJ)(muscovite),S (J/K)(muscovite),V (cc)(muscovite),mass (gm)(fluid),rho (gm/cc)(fluid),H (kJ)(fluid),S (J/K)(fluid),V (cc)(fluid),liq mass (gm)(melts-liquid),wt% SiO2(melts-liquid),wt% TiO2(melts-liquid),wt% Al2O3(melts-liquid),wt% FeO(melts-liquid),wt% MgO(melts-liquid),wt% CaO(melts-liquid),wt% Na2O(melts-liquid),wt% K2O(melts-liquid),wt% P2O5(melts-liquid),wt% MnO(melts-liquid),wt% H2O(melts-liquid),wt% Cr2O3(melts-liquid),wt% NiO(melts-liquid),wt% Fe2O3(melts-liquid),liq rho (gm/cc)(melts-liquid),liq vis (log 10 poise)(melts-liquid),liq H (kJ)(melts-liquid),liq S (J/K)(melts-liquid),liq V (cc)(melts-liquid)
3333.33,1222.0,-1.0,88.657418,0.8198488181064352,2.076,-1093226.903793,129.663717,236.894962,32.497331,-165.601471,2196.917334,2.2298,0.821837,0.166197,0.011966,0.0,0.0,3.2754,-27.11,5.444,0.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4822,0.416751,0.262617,0.173236,0.107366,-0.085784,0.110063,0.015752,3.2199,-6.168,1.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2598,0.234951,0.764448,0.000601,2.6744,-181.118,32.695,4.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.685679347488,48.2393,1.3363,17.3464,9.0718,8.2528,11.1141,3.1137,0.0394,0.1101,0.0,0.2752,0.0,0.0,1.1011,2.7214,2.0763,-878.83062966495,197.60563236003,26.708686024816
3333.33,1221.0,-1.0,88.177112,0.8094280054276715,2.078,-1087705.09869,128.64309,235.332498,32.311291,-163.628766,2173.115531,2.3843,0.820336,0.167728,0.011936,0.0,0.0,3.2774,-28.956,5.818,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4658,0.413021,0.264114,0.174994,0.107564,-0.085515,0.109965,0.015856,3.2208,-5.956,1.111,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.954,0.236987,0.7624,0.000613,2.674,-190.611,34.401,5.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.373023502577,48.2222,1.3583,17.3181,9.1666,8.1988,11.0536,3.1391,0.04,0.1121,0.0,0.2802,0.0,0.0,1.1111,2.722,2.0782,-862.18215374131,194.00292414386,26.220793827855
3333.33,1220.0,-1.0,87.713187,0.7992001369535524,2.08,-1082378.398972,127.656304,233.820465,32.131483,-161.712384,2150.068148,2.5342,0.818836,0.169258,0.011906,0.0,0.0,3.2793,-30.742,6.18,0.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4502,0.409315,0.265587,0.176744,0.107772,-0.085249,0.109872,0.01596,3.2216,-5.754,1.073,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6283,0.239,0.760375,0.000625,2.6737,-199.834,36.057,5.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.100390851577,48.2042,1.3803,17.2897,9.261,8.1455,10.9941,3.1641,0.0406,0.1141,0.0,0.2853,0.0,0.0,1.121,2.7226,2.08,-846.04821570034,190.50994533344,25.747703234221
3333.33,1219.0,-1.0,87.264861,0.7891601916107822,2.082,-1077237.397805,126.70176,232.356472,31.957613,-159.849813,2127.740004,2.6798,0.817338,0.170785,0.011877,0.0,0.0,3.2813,-32.47,6.531,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4353,0.405635,0.267032,0.178485,0.10799,-0.084987,0.109783,0.016063,3.2225,-5.562,1.038,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2838,0.24099,0.758373,0.000636,2.6733,-208.8,37.666,5.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.865954609478,48.1853,1.4024,17.2615,9.3551,8.0928,10.9355,3.1887,0.0411,0.1162,0.0,0.2904,0.0,0.0,1.1309,2.7232,2.0817,-830.40529019016,187.12170078327,25.288741287405
3333.33,1218.0,-1.0,86.831402,0.7793033281326773,2.083,-1072273.280545,125.777956,230.938278,31.7894,-158.038695,2106.098089,2.8211,0.81584,0.172311,0.011848,0.0,0.0,3.2833,-34.144,6.872,0.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4212,0.401982,0.268449,0.180215,0.108219,-0.084728,0.109698,0.016166,3.2234,-5.378,1.004,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9212,0.242957,0.756394,0.000648,2.673,-217.519,39.229,5.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.668000308335,48.1655,1.4246,17.2334,9.4488,8.0408,10.8779,3.2128,0.0417,0.1182,0.0,0.2956,0.0,0.0,1.1408,2.7238,2.0832,-815.23130088262,183.83350216365,24.84327645316
3333.33,1217.0,-1.0,86.41212,0.7696248765486462,2.085,-1067477.780508,124.883481,229.56378,31.626586,-156.276816,2085.111401,2.9584,0.814344,0.173835,0.01182,0.0,0.0,3.2852,-35.766,7.203,0.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4076,0.398358,0.269837,0.181935,0.108457,-0.084473,0.109617,0.016269,3.2243,-5.204,0.971,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5411,0.244901,0.754438,0.00066,2.6727,-226.003,40.749,6.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.50491727578,48.1448,1.4468,17.2053,9.5421,7.9895,10.8212,3.2364,0.0423,0.1203,0.0,0.3007,0.0,0.0,1.1506,2.7244,2.0846,-800.50551049462,180.64094468472,24.410715477141
3333.33,1216.0,-1.0,86.00637,0.760120330430465,2.086,-1062843.136093,124.017012,228.231002,31.468925,-154.562096,2064.750789,3.092,0.81285,0.175358,0.011793,0.0,0.0,3.2872,-37.338,7.524,0.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3947,0.394765,0.271194,0.183645,0.108707,-0.084222,0.109541,0.016371,3.2252,-5.037,0.94,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1445,0.246823,0.752505,0.000672,2.6724,-234.26,42.227,6.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.375190755491,48.1233,1.4691,17.1774,9.6351,7.9388,10.7653,3.2596,0.0429,0.1224,0.0,0.3059,0.0,0.0,1.1603,2.725,2.0859,-786.20841889445,177.53988558308,23.99050047061
3333.33,1215.0,-1.0,85.613546,0.750785339703646,2.087,-1058362.055018,123.177302,226.938085,31.316186,-152.892576,2044.988825,3.2219,0.811356,0.176879,0.011765,0.0,0.0,3.2892,-38.863,7.836,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3824,0.391205,0.272518,0.185342,0.108967,-0.083974,0.109469,0.016473,3.2261,-4.877,0.91,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7319,0.248722,0.750594,0.000684,2.6721,-242.3,43.666,6.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.277394920921,48.1008,1.4915,17.1495,9.7277,7.8887,10.7104,3.2824,0.0434,0.1245,0.0,0.3112,0.0,0.0,1.1699,2.7257,2.087,-772.32167312052,174.52642503181,23.582106340909
3333.33,1214.0,-1.0,85.233074,0.7416157039889242,2.088,-1054027.677564,122.363181,225.683282,31.168154,-151.266411,2025.799669,3.3483,0.809864,0.178398,0.011738,0.0,0.0,3.2911,-40.343,8.139,1.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3706,0.387679,0.273808,0.187027,0.109238,-0.083729,0.109401,0.016576,3.227,-4.725,0.882,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.304,0.250598,0.748705,0.000696,2.6718,-250.132,45.066,6.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.210186286173,48.0775,1.514,17.1218,9.8199,7.8392,10.6564,3.3048,0.044,0.1266,0.0,0.3164,0.0,0.0,1.1795,2.7263,2.0881,-758.82798214154,171.59688815252,23.185038352363
3333.33,1213.0,-1.0,84.864418,0.7326073655105361,2.089,-1049833.545975,121.573542,224.464944,31.024625,-149.681863,2007.158959,3.4715,0.808372,0.179916,0.011712,0.0,0.0,3.2931,-41.781,8.433,1.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3592,0.384191,0.275062,0.188698,0.10952,-0.083488,0.109338,0.016678,3.2279,-4.579,0.855,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8613,0.252453,0.746839,0.000708,2.6715,-257.763,46.429,7.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.172297788291,48.0533,1.5365,17.0941,9.9117,7.7903,10.6032,3.3268,0.0446,0.1287,0.0,0.3217,0.0,0.0,1.1891,2.727,2.089,-745.7110404994,168.74780885207,22.798829943536
3333.33,1212.0,-1.0,84.50707,0.7237564028790378,2.09,-1045773.575348,120.807344,223.281519,30.885405,-148.13729,1989.043704,3.5916,0.806882,0.181432,0.011686,0.0,0.0,3.295,-43.177,8.72,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3484,0.380742,0.276279,0.190356,0.109814,-0.083249,0.109278,0.01678,3.2288,-4.439,0.829,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4046,0.254285,0.744995,0.00072,2.6712,-265.203,47.757,7.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.162533350939,48.0283,1.5592,17.0666,10.0032,7.742,10.5509,3.3484,0.0451,0.1308,0.0,0.327,0.0,0.0,1.1986,2.7277,2.0898,-732.95545813434,165.97591497594,22.423040720555
3333.33,1211.0,-1.0,84.160553,0.715059025014491,2.091,-1041842.027031,120.063604,222.13154,30.750314,-146.631143,1971.432188,3.7086,0.805393,0.182947,0.01166,0.0,0.0,3.297,-44.534,8.999,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.377334,0.277457,0.191998,0.11012,-0.083014,0.109223,0.016882,3.2297,-4.305,0.804,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9342,0.256095,0.743173,0.000732,2.6709,-272.457,49.05,7.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.179762894068,48.0024,1.5819,17.0391,10.0944,7.6943,10.4993,3.3695,0.0457,0.1329,0.0,0.3323,0.0,0.0,1.208,2.7283,2.0906,-720.54669596288,163.27811468012,22.057254614667
3333.33,1210.0,-1.0,83.824414,0.7065115653869222,2.091,-1038033.484398,119.341393,221.013623,30.61918,-145.161955,1954.303884,3.8228,0.803905,0.18446,0.011635,0.0,0.0,3.2989,-45.853,9.271,1.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3281,0.373969,0.278594,0.193625,0.110437,-0.082781,0.109172,0.016985,3.2306,-4.177,0.78,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4506,0.257883,0.741372,0.000745,2.6706,-279.533,50.311,7.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.222917766111,47.9758,1.6046,17.0118,10.1851,7.6472,10.4487,3.3903,0.0462,0.1351,0.0,0.3377,0.0,0.0,1.2174,2.729,2.0912,-708.47100693819,160.65148395624,21.701078196712
3333.33,1209.0,-1.0,83.498226,0.6981104765288595,2.092,-1034342.830365,118.639833,219.92646,30.491842,-143.72834,1937.639369,3.9342,0.802418,0.185972,0.01161,0.0,0.0,3.3009,-47.137,9.536,1.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3185,0.37065,0.279688,0.195235,0.110766,-0.082552,0.109124,0.017087,3.2315,-4.054,0.757,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9545,0.259649,0.739594,0.000757,2.6703,-286.437,51.54,7.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.290986535211,47.9483,1.6275,16.9846,10.2755,7.6006,10.3988,3.4107,0.0468,0.1372,0.0,0.3431,0.0,0.0,1.2268,2.7297,2.0917,-696.71538172838,158.09325513835,21.354139123255
