Pressure(System_main),Temperature(System_main),logfO2-QFM(System_main),mass(System_main),F(System_main),viscosity(System_main),H(System_main),Cp(System_main),S(System_main),V(System_main),dVdP*10^6(System_main),dVdT*10^6(System_main),mass (gm)(orthopyroxene),diopside(orthopyroxene),clinoenstatite(orthopyroxene),hedenbergite(orthopyroxene),alumino-buffonite(orthopyroxene),buffonite(orthopyroxene),essenite(orthopyroxene),jadeite(orthopyroxene),rho (gm/cc)(orthopyroxene),H (kJ)(orthopyroxene),S (J/K)(orthopyroxene),V (cc)(orthopyroxene),mass (gm)(biotite),annite(biotite),phlogopite(biotite),rho (gm/cc)(biotite),H (kJ)(biotite),S (J/K)(biotite),V (cc)(biotite),mass (gm)(leucite),leucite(leucite),analcime(leucite),na-leucite(leucite),rho (gm/cc)(leucite),H (kJ)(leucite),S (J/K)(leucite),V (cc)(leucite),mass (gm)(rhm-oxide),geikielite(rhm-oxide),hematite(rhm-oxide),ilmenite(rhm-oxide),pyrophanite(rhm-oxide),corundum(rhm-oxide),rho (gm/cc)(rhm-oxide),H (kJ)(rhm-oxide),S (J/K)(rhm-oxide),V (cc)(rhm-oxide),mass (gm)(clinopyroxene),diopside(clinopyroxene),clinoenstatite(clinopyroxene),hedenbergite(clinopyroxene),alumino-buffonite(clinopyroxene),buffonite(clinopyroxene),essenite(clinopyroxene),jadeite(clinopyroxene),rho (gm/cc)(clinopyroxene),H (kJ)(clinopyroxene),S (J/K)(clinopyroxene),V (cc)(clinopyroxene),mass (gm)(muscovite),rho (gm/cc)(muscovite),H (kJ)(muscovite),S (J/K)(muscovite),V (cc)(muscovite),mass (gm)(plagioclase),albite(plagioclase),anorthite(plagioclase),sanidine(plagioclase),rho (gm/cc)(plagioclase),H (kJ)(plagioclase),S (J/K)(plagioclase),V (cc)(plagioclase),mass (gm)(nepheline),na-nepheline(nepheline),k-nepheline(nepheline),vc-nepheline(nepheline),ca-nepheline(nepheline),rho (gm/cc)(nepheline),H (kJ)(nepheline),S (J/K)(nepheline),V (cc)(nepheline),mass (gm)(tridymite),rho (gm/cc)(tridymite),H (kJ)(tridymite),S (J/K)(tridymite),V (cc)(tridymite),mass (gm)(alloy-solid),Fe-metal(alloy-solid),Ni-metal(alloy-solid),rho (gm/cc)(alloy-solid),H (kJ)(alloy-solid),S (J/K)(alloy-solid),V (cc)(alloy-solid),mass (gm)(quartz),rho (gm/cc)(quartz),H (kJ)(quartz),S (J/K)(quartz),V (cc)(quartz),mass (gm)(spinel),chromite(spinel),hercynite(spinel),magnetite(spinel),spinel(spinel),ulvospinel(spinel),rho (gm/cc)(spinel),H (kJ)(spinel),S (J/K)(spinel),V (cc)(spinel),mass (gm)(apatite),rho (gm/cc)(apatite),H (kJ)(apatite),S (J/K)(apatite),V (cc)(apatite),mass (gm)(k-feldspar),albite(k-feldspar),anorthite(k-feldspar),sanidine(k-feldspar),rho (gm/cc)(k-feldspar),H (kJ)(k-feldspar),S (J/K)(k-feldspar),V (cc)(k-feldspar),mass (gm)(analcime),leucite(analcime),analcime(analcime),na-leucite(analcime),rho (gm/cc)(analcime),H (kJ)(analcime),S (J/K)(analcime),V (cc)(analcime),mass (gm)(garnet),almandine(garnet),grossular(garnet),pyrope(garnet),rho (gm/cc)(garnet),H (kJ)(garnet),S (J/K)(garnet),V (cc)(garnet),mass (gm)(cristobalite),rho (gm/cc)(cristobalite),H (kJ)(cristobalite),S (J/K)(cristobalite),V (cc)(cristobalite),mass (gm)(fluid),rho (gm/cc)(fluid),H (kJ)(fluid),S (J/K)(fluid),V (cc)(fluid),mass (gm)(alloy-liquid),Fe-metal(alloy-liquid),Ni-metal(alloy-liquid),rho (gm/cc)(alloy-liquid),H (kJ)(alloy-liquid),S (J/K)(alloy-liquid),V (cc)(alloy-liquid),mass (gm)(olivine),forsterite(olivine),fayalite(olivine),monticellite(olivine),tephroite(olivine),ni-olivine(olivine),rho (gm/cc)(olivine),H (kJ)(olivine),S (J/K)(olivine),V (cc)(olivine),liq mass (gm)(melts-liquid),wt% SiO2(melts-liquid),wt% TiO2(melts-liquid),wt% Al2O3(melts-liquid),wt% FeO(melts-liquid),wt% MgO(melts-liquid),wt% CaO(melts-liquid),wt% Na2O(melts-liquid),wt% K2O(melts-liquid),wt% P2O5(melts-liquid),wt% MnO(melts-liquid),wt% H2O(melts-liquid),wt% Cr2O3(melts-liquid),wt% NiO(melts-liquid),wt% Fe2O3(melts-liquid),liq rho (gm/cc)(melts-liquid),liq vis (log 10 poise)(melts-liquid),liq H (kJ)(melts-liquid),liq S (J/K)(melts-liquid),liq V (cc)(melts-liquid),mass (gm)(whitlockite),rho (gm/cc)(whitlockite),H (kJ)(whitlockite),S (J/K)(whitlockite),V (cc)(whitlockite)
11973.61,1687.0,-3.9,100.001615,1.0,1.126,-1168948.080798,149.603853,333.568419,43.041012,-103.163075,5074.056724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00161487893,63.119,0.69,16.0497,4.1656,1.69,4.1399,3.5699,2.45,0.23,0.0,3.7799,0.0,0.0,0.1159,2.3234,1.1258,-1168.9480807975,333.56841895584,43.041011940588,0.0,0.0,0.0,0.0,0.0
11973.61,1686.0,-3.9,100.001614,1.0,1.129,-1169097.667213,149.596421,333.492074,43.035936,-103.267359,5074.858295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0016137457,63.119,0.69,16.0497,4.1656,1.69,4.1399,3.5699,2.45,0.23,0.0,3.7799,0.0,0.0,0.1159,2.3237,1.1286,-1169.0976672131,333.49207446432,43.035936375609,0.0,0.0,0.0,0.0,0.0
11973.61,1685.0,-3.9,100.001613,1.0,1.131,-1169247.246301,149.588995,333.415695,43.03086,-103.371709,5075.657367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00161262135,63.119,0.69,16.0497,4.1656,1.69,4.1399,3.5699,2.45,0.23,0.0,3.7799,0.0,0.0,0.1159,2.324,1.1314,-1169.2472463011,333.41569482624,43.030860019786,0.0,0.0,0.0,0.0,0.0
11973.61,1684.0,-3.9,100.001612,1.0,1.134,-1169396.818068,149.581575,333.33928,43.025783,-103.476125,5076.453938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00161150591,63.119,0.69,16.0497,4.1656,1.69,4.1399,3.5699,2.45,0.23,0.0,3.7799,0.0,0.0,0.1159,2.3242,1.1342,-1169.396818068,333.33928000252,43.025782875622,0.0,0.0,0.0,0.0,0.0
11973.61,1683.0,-3.9,100.00161,1.0,1.137,-1169546.38252,149.574161,333.26283,43.020705,-103.580607,5077.248011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00161039939,63.119,0.69,16.0497,4.1656,1.69,4.1399,3.5699,2.45,0.23,0.0,3.7799,0.0,0.0,0.1159,2.3245,1.1371,-1169.5463825203,333.262829954,43.020704945619,0.0,0.0,0.0,0.0,0.0
11973.61,1682.0,-3.9,100.001609,1.0,1.14,-1169695.939665,149.566753,333.186345,43.015626,-103.685156,5078.039583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0016093018,63.119,0.69,16.0497,4.1656,1.69,4.1399,3.5699,2.45,0.23,0.0,3.7799,0.0,0.0,0.1159,2.3248,1.1399,-1169.6959396646,333.18634464146,43.01562623228,0.0,0.0,0.0,0.0,0.0
11973.61,1681.0,-3.9,100.001608,1.0,1.143,-1169845.489507,149.559351,333.109824,43.010547,-103.78977,5078.828657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00160821316,63.119,0.69,16.0497,4.1657,1.69,4.1399,3.5699,2.45,0.23,0.0,3.7799,0.0,0.0,0.1159,2.325,1.1428,-1169.8454895072,333.10982402564,43.010546738108,0.0,0.0,0.0,0.0,0.0
11973.61,1680.0,-3.9,100.001607,1.0,1.146,-1169995.032055,149.551956,333.033268,43.005466,-103.894452,5079.61523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00160713349,63.119,0.69,16.0497,4.1657,1.69,4.1399,3.5699,2.45,0.23,0.0,3.7799,0.0,0.0,0.1159,2.3253,1.1456,-1169.9950320546,333.0332680672,43.005466465605,0.0,0.0,0.0,0.0,0.0
11973.61,1679.0,-3.9,100.001606,1.0,1.148,-1170144.567313,149.544567,332.956677,43.000385,-103.999199,5080.399304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0016060628,63.119,0.69,16.0497,4.1657,1.69,4.1399,3.5699,2.45,0.23,0.0,3.7799,0.0,0.0,0.1159,2.3256,1.1484,-1170.1445673135,332.95667672674,43.000385417275,0.0,0.0,0.0,0.0,0.0
11973.61,1678.0,-3.9,100.001605,1.0,1.151,-1170294.09529,149.537184,332.88005,42.995304,-104.104012,5081.180879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00160500112,63.119,0.69,16.0497,4.1657,1.69,4.1399,3.5699,2.45,0.23,0.0,3.7799,0.0,0.0,0.1159,2.3259,1.1513,-1170.2940952901,332.88004996482,42.995303595619,0.0,0.0,0.0,0.0,0.0
11973.61,1677.0,-3.9,100.001604,1.0,1.154,-1170443.615991,149.529807,332.803388,42.990221,-104.208892,5081.959954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00160394845,63.119,0.69,16.0497,4.1657,1.69,4.1399,3.5699,2.45,0.23,0.0,3.7799,0.0,0.0,0.1158,2.3261,1.1541,-1170.4436159911,332.80338774192,42.990221003141,0.0,0.0,0.0,0.0,0.0
11973.61,1676.0,-3.9,100.001603,1.0,1.157,-1170593.129423,149.522437,332.72669,42.985138,-104.313838,5082.73653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00160290481,63.119,0.69,16.0497,4.1657,1.69,4.1399,3.5699,2.45,0.23,0.0,3.7799,0.0,0.0,0.1158,2.3264,1.157,-1170.5931294229,332.72669001847,42.985137642344,0.0,0.0,0.0,0.0,0.0
11973.61,1675.0,-3.9,100.001602,1.0,1.16,-1170742.635592,149.515072,332.649957,42.980054,-104.418851,5083.510606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00160187023,63.119,0.69,16.0497,4.1657,1.69,4.1399,3.5699,2.45,0.23,0.0,3.7799,0.0,0.0,0.1158,2.3267,1.1598,-1170.742635592,332.64995675483,42.98005351573,0.0,0.0,0.0,0.0,0.0
11973.61,1674.0,-3.9,100.001601,1.0,1.163,-1170892.134505,149.507714,332.573188,42.974969,-104.523929,5084.282183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00160084471,63.119,0.69,16.0497,4.1657,1.69,4.1399,3.5699,2.45,0.23,0.0,3.7799,0.0,0.0,0.1158,2.327,1.1627,-1170.8921345048,332.57318791132,42.974968625803,0.0,0.0,0.0,0.0,0.0
